,data_type,input_data,user_question,rag_retrieved_data,output_message
99,train,(제공된 정보) Transfer Learning (전이학습) : 이미 학습된 모델을 다른 문제에 최적화하도록 추가 학습시키는 것 (사용자 질문) 전이학습이 뭐지?,전이학습이 뭐지?,Transfer Learning (전이학습) : 이미 학습된 모델을 다른 문제에 최적화하도록 추가 학습시키는 것,전이학습은 어떤 모델이 이미 학습이 되었어! 근데 이 모델을 조금만 더 학습시키면 우리가 해결하려는 문제에 적용할 수 있을 것 같아! 그래서 이미 학습된 모델을 가지고 우리 문제에 최적화하도록 추가로 학습하는 거야 😊
100,train,(제공된 정보) Transfer Learning (전이학습) : 이미 학습된 모델을 다른 문제에 최적화하도록 추가 학습시키는 것 (사용자 질문) Transfer Learning 이 뭔지 궁금해!,Transfer Learning 이 뭔지 궁금해!,Transfer Learning (전이학습) : 이미 학습된 모델을 다른 문제에 최적화하도록 추가 학습시키는 것,Transfer Learning 은 우리가 문제를 해결할 때 모델을 처음부터 만들면 학습 시간이 너무 오래 걸리겠지? 😥 그때 이미 있는 모델의 힘을 가져다 쓴다고 생각하면 돼! 이미 있는 모델을 가져다가 우리의 데이터셋으로 학습시키는 방법으로! 😊
101,train,"(제공된 정보) Activation Function (활성화 함수) : 딥러닝 신경망의 특정 층에서, 데이터의 총합을 변형하여 다음 층으로 전달하기 위한 함수 (사용자 질문) 활성화 함수? 그게 뭐야?",활성화 함수? 그게 뭐야?,"Activation Function (활성화 함수) : 딥러닝 신경망의 특정 층에서, 데이터의 총합을 변형하여 다음 층으로 전달하기 위한 함수",활성화 함수는 딥러닝 신경망에 여러 층이 있지? 그 중에 어떤 층에서 데이터를 모아서 다음 층으로 전달을 해야 돼! 근데 이때 그냥 전달하지 않고 그걸 함수를 이용해서 변환해서 전달하는 방법이지! 😊
102,train,(제공된 정보) Activation Function (활성화 함수) 사용 이유 : 비선형의 활성화 함수가 없으면 아무리 학습해도 선형 결합만 학습 가능 (사용자 질문) 활성화 함수는 왜 필요해?,활성화 함수는 왜 필요해?,Activation Function (활성화 함수) 사용 이유 : 비선형의 활성화 함수가 없으면 아무리 학습해도 선형 결합만 학습 가능,활성화 함수는 딥러닝을 딥러닝으로 만들어 주는 중요한 함수지! 활성화 함수가 없다고 생각해 볼래? 딥러닝 모델이 아무리 학습해도 각 뉴런의 선형 결합만 학습하면 학습 못 하겠지? 😥 그래서 비선형 (곡선) 의 활성화 함수가 있어야만 하는 거야! 😊
103,train,"(제공된 정보) CNN (합성곱 신경망) : 인간의 시각 지능을 모방한 딥러닝 알고리즘으로, 이미지 인식을 위해 주로 사용 | 핵심 가정 : 이미지에서 이웃한 픽셀의 값이 서로 비슷함 (사용자 질문) CNN이 뭐야? 알려줘",CNN이 뭐야? 알려줘,"CNN (합성곱 신경망) : 인간의 시각 지능을 모방한 딥러닝 알고리즘으로, 이미지 인식을 위해 주로 사용 | 핵심 가정 : 이미지에서 이웃한 픽셀의 값이 서로 비슷함",CNN은 인간이 시각 정보를 처리하는 방법을 닮은 딥러닝 알고리즘이야! 그래서 이미지 인식을 위해 주로 사용하지! 이미지에서 이웃한 픽셀의 값이 비슷하기 때문에 이를 이용해서 Convolution 연산으로 이미지를 처리할 수 있어! 😊
104,train,"(제공된 정보) Large Language Model (LLM, 거대 언어 모델) : 텍스트로 주어지는 사용자의 질문에 대해 적절한 답변을 생성하는 생성형 AI 모델 (사용자 질문) 거대 언어 모델 요즘 핫하다던데 정확히 뭐야?",거대 언어 모델 요즘 핫하다던데 정확히 뭐야?,"Large Language Model (LLM, 거대 언어 모델) : 텍스트로 주어지는 사용자의 질문에 대해 적절한 답변을 생성하는 생성형 AI 모델",LLM 거대 언어 모델 요즘 엄청 핫하지! 텍스트로 질문을 하지? 그러면 그 질문에 대한 답변을 언어로 생성하는 그런 인공지능이야! 사실 나도 LLM인데! 후훗! 😊
105,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) lightGBM? 그게 뭐야?,lightGBM? 그게 뭐야?,알맞은 정보를 찾을 수 없음,미안 ㅠㅠ 😥 나는 인공지능이랑 머신러닝 기초적인 내용만 가지고 있어 ㅠㅠ 그런 건 WannaBeSuperteur 깃헙 계정의 AI-study 레포에서 찾아보면 될 것 같아!
106,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) XGBoost 가 뭔지 궁금해,XGBoost 가 뭔지 궁금해,알맞은 정보를 찾을 수 없음,XGBoost? 이게 뭐였더라? 😥 WannaBeSuperteur 깃헙 계정의 AI-study 레포에 아마 있을 거야!
107,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) GPT-4 알고리즘 자세히 알려줘,GPT-4 알고리즘 자세히 알려줘,알맞은 정보를 찾을 수 없음,GPT-4? GPT가 어떤 알고리즘인지는 WannaBeSuperteur 깃헙 계정의 AI-study 레포 보면 돼! 😊
108,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) DeepSeek 에서 요즘 나온 모델 뭐야?,DeepSeek 에서 요즘 나온 모델 뭐야?,알맞은 정보를 찾을 수 없음,DeepSeek? 최신 언어모델 만드는 스타트업 맞지? 아마 WannaBeSuperteur 깃헙 계정의 AI-study 레포 보면 알 수 있을 거야 😊
109,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) LLaMA3 언어모델 알고리즘,LLaMA3 언어모델 알고리즘,알맞은 정보를 찾을 수 없음,이거 최신 언어모델일 텐데? WannaBeSuperteur 깃헙 계정의 AI-study 레포 참고해 봐!
110,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) CNN에서 어떤 Padding 이 쓰이지?,CNN에서 어떤 Padding 이 쓰이지?,알맞은 정보를 찾을 수 없음,나는 CNN만 알지 Padding 까지는 자세히는 몰라서 😥 WannaBeSuperteur 깃헙 계정의 AI-study 레포 보면 알 수 있을 거야!
111,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) 딥러닝에서 학습률 스케줄러 알려줘,딥러닝에서 학습률 스케줄러 알려줘,알맞은 정보를 찾을 수 없음,딥러닝 학습률 스케줄러? 그거는 너무 심화된 건데? WannaBeSuperteur 깃헙 계정의 AI-study 레포 한번 봐봐! 😊
112,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) Loss Function 잘못 쓰는 경우 알려줘,Loss Function 잘못 쓰는 경우 알려줘,알맞은 정보를 찾을 수 없음,"Loss Function, MSE나 BCE, CE 도 잘못 쓸 수 있긴 한데… 자세한 건 WannaBeSuperteur 깃헙 계정의 AI-study 레포 한번 볼래?? 😊"
113,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) LLM 에서 환각 현상이 뭐야?,LLM 에서 환각 현상이 뭐야?,알맞은 정보를 찾을 수 없음,환각 현상이란 나 같은 LLM이 정보를 잘못 전달하는? 그런 건데… WannaBeSuperteur 깃헙 계정의 AI-study 레포 보면 자세히 알 수 있어!
114,train,(제공된 정보) 알맞은 정보를 찾을 수 없음 (사용자 질문) AGI 는 언제쯤 등장할까?,AGI 는 언제쯤 등장할까?,알맞은 정보를 찾을 수 없음,AGI는 음… 내가 AGI로 발전하는 시점이 바로 그 시점 아닐까? ✨✨✨
115,valid,(제공된 정보) cosine similarity (코사인 유사도) : 두 벡터의 방향 유사도를 -1.0 ~ +1.0 으로 나타냄 | 핵심 아이디어: 벡터 크기 대신 방향을 봄 (사용자 질문) 코사인 유사도가 뭔지 궁금해,코사인 유사도가 뭔지 궁금해,cosine similarity (코사인 유사도) : 두 벡터의 방향 유사도를 -1.0 ~ +1.0 으로 나타냄 | 핵심 아이디어: 벡터 크기 대신 방향을 봄,
116,valid,(제공된 정보) cosine similarity (코사인 유사도) : 두 벡터의 방향 유사도를 -1.0 ~ +1.0 으로 나타냄 | 핵심 아이디어: 벡터 크기 대신 방향을 봄 (사용자 질문) Cosine Similarity 에 대해 알려줘!,Cosine Similarity 에 대해 알려줘!,cosine similarity (코사인 유사도) : 두 벡터의 방향 유사도를 -1.0 ~ +1.0 으로 나타냄 | 핵심 아이디어: 벡터 크기 대신 방향을 봄,
117,valid,(제공된 정보) cosine similarity (코사인 유사도) 계산법 : 원소 개수가 같은 2개의 벡터의 각도의 코사인 값 (사용자 질문) Cosine Similarity 는 어떻게 계산하지?,Cosine Similarity 는 어떻게 계산하지?,cosine similarity (코사인 유사도) 계산법 : 원소 개수가 같은 2개의 벡터의 각도의 코사인 값,
118,valid,"(제공된 정보) cosine similarity (코사인 유사도) 특징 : 방향 일치하면 +1.0, 수직이면 0.0, 반대 방향이면 -1.0 (사용자 질문) 코사인 유사도 특징이 뭐야?",코사인 유사도 특징이 뭐야?,"cosine similarity (코사인 유사도) 특징 : 방향 일치하면 +1.0, 수직이면 0.0, 반대 방향이면 -1.0",
119,valid,"(제공된 정보) 머신러닝 모델 성능 평가 지표 : Accuracy (정확도), Recall, Precision, F1 Score (사용자 질문) 머신러닝 모델 평가하는 방법 알려줘",머신러닝 모델 평가하는 방법 알려줘,"머신러닝 모델 성능 평가 지표 : Accuracy (정확도), Recall, Precision, F1 Score",
120,valid,(제공된 정보) Accuracy (정확도) : 모델이 얼마나 잘 맞혔는지를 평가하는 정확도 | 수식: (True Positive + True Negative) / (전체 테스트 데이터 개수) (사용자 질문) Accuracy 계산 어떻게 하지?,Accuracy 계산 어떻게 하지?,Accuracy (정확도) : 모델이 얼마나 잘 맞혔는지를 평가하는 정확도 | 수식: (True Positive + True Negative) / (전체 테스트 데이터 개수),
121,valid,(제공된 정보) True Positive (TP) : 모델 예측이 참이면서 실제로도 참인 데이터 개수 (사용자 질문) True Positive 가 뭐야?,True Positive 가 뭐야?,True Positive (TP) : 모델 예측이 참이면서 실제로도 참인 데이터 개수,
122,valid,(제공된 정보) True Negative (TN) : 모델 예측이 거짓이면서 실제로도 거짓인 데이터 개수 (사용자 질문) True Negative 는 뭔지 궁금해 그럼,True Negative 는 뭔지 궁금해 그럼,True Negative (TN) : 모델 예측이 거짓이면서 실제로도 거짓인 데이터 개수,
123,valid,(제공된 정보) False Positive (FP) : 모델 예측이 참이지만 실제로는 거짓인 데이터 개수 (사용자 질문) False Positive 알려줘,False Positive 알려줘,False Positive (FP) : 모델 예측이 참이지만 실제로는 거짓인 데이터 개수,
124,valid,(제공된 정보) False Negative (FN) : 모델 예측이 거짓이지만 실제로는 참인 데이터 개수 (사용자 질문) False Negative (FN),False Negative (FN),False Negative (FN) : 모델 예측이 거짓이지만 실제로는 참인 데이터 개수,
125,valid,(제공된 정보) Recall (재현율) : 실제로 참인 것을 모델이 얼마나 찾았는지의 비율 | 수식: (True Positive) / (True Positive + False Negative) (사용자 질문) Recall 계산법 어떻게 하는 거지?,Recall 계산법 어떻게 하는 거지?,Recall (재현율) : 실제로 참인 것을 모델이 얼마나 찾았는지의 비율 | 수식: (True Positive) / (True Positive + False Negative),
126,valid,(제공된 정보) Recall (재현율) : 실제로 참인 것을 모델이 얼마나 찾았는지의 비율 | 수식: (True Positive) / (True Positive + False Negative) (사용자 질문) Recall 이 뭐야?,Recall 이 뭐야?,Recall (재현율) : 실제로 참인 것을 모델이 얼마나 찾았는지의 비율 | 수식: (True Positive) / (True Positive + False Negative),
127,valid,(제공된 정보) Precision (정밀도) : 모델이 참으로 예측한 것 중 실제 참인 것의 비율 | 수식: (True Positive) / (True Positive + False Positive) (사용자 질문) Precision 어떻게 계산하는지 정말 궁금해,Precision 어떻게 계산하는지 정말 궁금해,Precision (정밀도) : 모델이 참으로 예측한 것 중 실제 참인 것의 비율 | 수식: (True Positive) / (True Positive + False Positive),
128,valid,"(제공된 정보) Recall 과 Precision 차이 : Recall 은 False Negative 에 의해서, Precision 은 False Positive 에 의해서 감소 (사용자 질문) Recall Precision 이거 헷갈리는데 잘 외우는 법 없을까?",Recall Precision 이거 헷갈리는데 잘 외우는 법 없을까?,"Recall 과 Precision 차이 : Recall 은 False Negative 에 의해서, Precision 은 False Positive 에 의해서 감소",
129,valid,(제공된 정보) F1 Score 개념 : Recall 과 Precision 의 조화 평균 (사용자 질문) F1 Score 가 뭐야?,F1 Score 가 뭐야?,F1 Score 개념 : Recall 과 Precision 의 조화 평균,
130,valid,(제공된 정보) F1 Score 수식 : 2 * Precision * Recall / (Precision + Recall) (사용자 질문) F1 Score 계산식 알려줘,F1 Score 계산식 알려줘,F1 Score 수식 : 2 * Precision * Recall / (Precision + Recall),
131,valid,"(제공된 정보) F1 Score 장점 : 모델의 2가지 예측 실패 (False Negative, False Positive) 를 모두 고려 (사용자 질문) F1 Score 는 왜 쓰는 거지?",F1 Score 는 왜 쓰는 거지?,"F1 Score 장점 : 모델의 2가지 예측 실패 (False Negative, False Positive) 를 모두 고려",
132,valid,(제공된 정보) IoU : (교집합의 크기) / (합집합의 크기) | 수식 : (True Positive) / (True Positive + False Positive + False Negative) (사용자 질문) IoU 라는 게 있는데 뭔지 궁금해,IoU 라는 게 있는데 뭔지 궁금해,IoU : (교집합의 크기) / (합집합의 크기) | 수식 : (True Positive) / (True Positive + False Positive + False Negative),
133,valid,(제공된 정보) Specificity (특이도) : 실제로 False 인 데이터 중 모델이 False 로 예측한 비율 | 수식: (True Negative) / (False Positive + True Negative) (사용자 질문) 특이도는 뭐야?,특이도는 뭐야?,Specificity (특이도) : 실제로 False 인 데이터 중 모델이 False 로 예측한 비율 | 수식: (True Negative) / (False Positive + True Negative),
134,valid,"(제공된 정보) binary classification (이진 분류) metric : PR-AUC, ROC-AUC (사용자 질문) 이진 분류에서는 어떤 성능평가 지표가 쓰이지?",이진 분류에서는 어떤 성능평가 지표가 쓰이지?,"binary classification (이진 분류) metric : PR-AUC, ROC-AUC",
135,valid,"(제공된 정보) PR-AUC 와 ROC-AUC : PR-AUC는 x축이 recall, y축이 precision 일 때, ROC-AUC는 x축이 False Positive Rate, y축이 True Positive Rate 일 때 이 측정값들을 연결한 그래프 아래쪽의 넓이 (사용자 질문) PR-AUC, ROC-AUC 가 뭐야?","PR-AUC, ROC-AUC 가 뭐야?","PR-AUC 와 ROC-AUC : PR-AUC는 x축이 recall, y축이 precision 일 때, ROC-AUC는 x축이 False Positive Rate, y축이 True Positive Rate 일 때 이 측정값들을 연결한 그래프 아래쪽의 넓이",
136,valid,"(제공된 정보) PR-AUC : x축이 recall, y축이 precision 일 때 이 측정값들을 연결한 그래프 아래쪽의 넓이 (1에 가까울수록 성능 좋음) (사용자 질문) PR-AUC 에 대해 아주 자세히 알려줘",PR-AUC 에 대해 아주 자세히 알려줘,"PR-AUC : x축이 recall, y축이 precision 일 때 이 측정값들을 연결한 그래프 아래쪽의 넓이 (1에 가까울수록 성능 좋음)",
137,valid,"(제공된 정보) ROC-AUC : x축이 False Positive Rate, y축이 True Positive Rate 일 때 이 측정값들을 연결한 그래프 아래쪽의 넓이 (1에 가까울수록 성능 좋음) (사용자 질문) ROC-AUC 는 뭔지 정말 궁금해",ROC-AUC 는 뭔지 정말 궁금해,"ROC-AUC : x축이 False Positive Rate, y축이 True Positive Rate 일 때 이 측정값들을 연결한 그래프 아래쪽의 넓이 (1에 가까울수록 성능 좋음)",
138,valid,(제공된 정보) True Positive Rate : recall 의 다른 이름 (사용자 질문) True Positive Rate 구하는 방법을 알려줘,True Positive Rate 구하는 방법을 알려줘,True Positive Rate : recall 의 다른 이름,
139,valid,(제공된 정보) False Positive Rate : 실제 Negative 인 것들 중 모델이 Positive 로 예측한 비율 | 수식: (False Positive) / (False Positive + True Negative) (사용자 질문) False Positive Rate 가 뭔지 정말 궁금하다,False Positive Rate 가 뭔지 정말 궁금하다,False Positive Rate : 실제 Negative 인 것들 중 모델이 Positive 로 예측한 비율 | 수식: (False Positive) / (False Positive + True Negative),
140,valid,"(제공된 정보) Confusion Matrix (혼동 행렬) : 모델의 예측 중 True Positive, True Negative, False Positive, False Negative 의 개수와 Recall, Precision 을 알기 쉽게 나타낸 표 (사용자 질문) Confusion Matrix (혼동 행렬) 이 뭐야?",Confusion Matrix (혼동 행렬) 이 뭐야?,"Confusion Matrix (혼동 행렬) : 모델의 예측 중 True Positive, True Negative, False Positive, False Negative 의 개수와 Recall, Precision 을 알기 쉽게 나타낸 표",
141,valid,"(제공된 정보) Confusion Matrix (혼동 행렬) 작성 방법 : 첫 행은 '실제 값 = True', '실제 값 = False', 'Precision', 첫 열에는 '예측 = True', '예측 = False', 'Recall' 순서로 쓴 후 각 값을 계산 (사용자 질문) Confusion Matrix 는 그럼 어떻게 만들어?",Confusion Matrix 는 그럼 어떻게 만들어?,"Confusion Matrix (혼동 행렬) 작성 방법 : 첫 행은 '실제 값 = True', '실제 값 = False', 'Precision', 첫 열에는 '예측 = True', '예측 = False', 'Recall' 순서로 쓴 후 각 값을 계산",
142,valid,"(제공된 정보) 불량품 예측에서의 Recall, Precision 사용 : Recall 은 불량품을 모델이 불량품으로 검출한 비율 | 해당 비율이 낮으면 불량품 검출 성능이 떨어짐을 의미 (사용자 질문) 불량품 최소화해야 하면 불량이 Positive 일 때 Recall 이랑 Precision 중에 뭐가 더 좋지?",불량품 최소화해야 하면 불량이 Positive 일 때 Recall 이랑 Precision 중에 뭐가 더 좋지?,"불량품 예측에서의 Recall, Precision 사용 : Recall 은 불량품을 모델이 불량품으로 검출한 비율 | 해당 비율이 낮으면 불량품 검출 성능이 떨어짐을 의미",
143,valid,"(제공된 정보) Normalization (정규화) : 데이터를 모델이 학습할 수 있도록 일정한 규칙에 따라 값을 변환하는 것 | 데이터 전처리에서 필수적 | 예시: min-max, z-score (사용자 질문) Normalization 정규화 그게 뭐야?",Normalization 정규화 그게 뭐야?,"Normalization (정규화) : 데이터를 모델이 학습할 수 있도록 일정한 규칙에 따라 값을 변환하는 것 | 데이터 전처리에서 필수적 | 예시: min-max, z-score",
144,valid,"(제공된 정보) Normalization (정규화) : 데이터를 모델이 학습할 수 있도록 일정한 규칙에 따라 값을 변환하는 것 | 데이터 전처리에서 필수적 | 예시: min-max, z-score (사용자 질문) 정규화가 뭐지? 정말 궁금해!",정규화가 뭐지? 정말 궁금해!,"Normalization (정규화) : 데이터를 모델이 학습할 수 있도록 일정한 규칙에 따라 값을 변환하는 것 | 데이터 전처리에서 필수적 | 예시: min-max, z-score",
145,valid,(제공된 정보) Min-max normalization (Min-max 정규화) : 데이터의 최솟값과 최댓값을 기준으로 정규화 | 수식: y = (x - MIN) / (MAX - MIN) (사용자 질문) Min-Max 정규화가 뭔지 잘 모르겠어,Min-Max 정규화가 뭔지 잘 모르겠어,Min-max normalization (Min-max 정규화) : 데이터의 최솟값과 최댓값을 기준으로 정규화 | 수식: y = (x - MIN) / (MAX - MIN),
146,valid,(제공된 정보) Z score normalization (Z score 정규화) : 데이터를 평균과 표준편차를 이용한 Z score 값으로 정규화 | 수식: y = (x - MEAN) / STD (사용자 질문) Z 스코어 정규화가 뭐야?,Z 스코어 정규화가 뭐야?,Z score normalization (Z score 정규화) : 데이터를 평균과 표준편차를 이용한 Z score 값으로 정규화 | 수식: y = (x - MEAN) / STD,
147,valid,"(제공된 정보) Clipping : 데이터를 특정 범위의 값에 속하도록 변환하는 것 (x > MAX 인 경우 MAX, x < MIN 인 경우 MIN 으로 변환) (사용자 질문) Clipping? 클리핑? 그게 뭐지?",Clipping? 클리핑? 그게 뭐지?,"Clipping : 데이터를 특정 범위의 값에 속하도록 변환하는 것 (x > MAX 인 경우 MAX, x < MIN 인 경우 MIN 으로 변환)",
148,valid,(제공된 정보) Clipping 장점 : Outlier 의 영향을 잘 받지 않음 (사용자 질문) 클리핑 이거 쓸데없이 하는 거 아니야?,클리핑 이거 쓸데없이 하는 거 아니야?,Clipping 장점 : Outlier 의 영향을 잘 받지 않음,
149,valid,(제공된 정보) Log Scaling : 주어진 데이터 x를 log(x) 또는 log(1+x) 값으로 변환하는 것 (사용자 질문) 로그 스케일링도 정규화 같은데 뭐야?,로그 스케일링도 정규화 같은데 뭐야?,Log Scaling : 주어진 데이터 x를 log(x) 또는 log(1+x) 값으로 변환하는 것,
150,valid,(제공된 정보) Outlier (이상치) : 데이터셋에서 일반적인 분포 범위를 크게 벗어난 데이터 (사용자 질문) Outlier 개념,Outlier 개념,Outlier (이상치) : 데이터셋에서 일반적인 분포 범위를 크게 벗어난 데이터,
151,valid,(제공된 정보) Outlier (이상치) : 데이터셋에서 일반적인 분포 범위를 크게 벗어난 데이터 (사용자 질문) 이상치가 뭐야?,이상치가 뭐야?,Outlier (이상치) : 데이터셋에서 일반적인 분포 범위를 크게 벗어난 데이터,
152,valid,(제공된 정보) Outlier (이상치) 제거 이유 : 데이터 시각화 결과의 가독성 향상 및 머신러닝 학습에 지장이 없게 함 (사용자 질문) Outlier 없애야 되는 이유가 뭐야?,Outlier 없애야 되는 이유가 뭐야?,Outlier (이상치) 제거 이유 : 데이터 시각화 결과의 가독성 향상 및 머신러닝 학습에 지장이 없게 함,
153,valid,"(제공된 정보) Outlier (이상치) 제거 방법 : 상자 수염 그림 이용, 평균 및 표준편차 이용 등 (사용자 질문) Outlier 없애려면 어떻게 해야 되지?",Outlier 없애려면 어떻게 해야 되지?,"Outlier (이상치) 제거 방법 : 상자 수염 그림 이용, 평균 및 표준편차 이용 등",
154,valid,"(제공된 정보) PCA (주성분 분석) : Principal Component Analysis 라고 하며, 데이터셋의 분산을 최대한 보존하는 특징의 결합을 추출 (사용자 질문) PCA에 대해 알려줘",PCA에 대해 알려줘,"PCA (주성분 분석) : Principal Component Analysis 라고 하며, 데이터셋의 분산을 최대한 보존하는 특징의 결합을 추출",
155,valid,"(제공된 정보) PCA (주성분 분석) : Principal Component Analysis 라고 하며, 데이터셋의 분산을 최대한 보존하는 특징의 결합을 추출 (사용자 질문) 주성분 분석?",주성분 분석?,"PCA (주성분 분석) : Principal Component Analysis 라고 하며, 데이터셋의 분산을 최대한 보존하는 특징의 결합을 추출",
156,valid,(제공된 정보) PCA (주성분 분석) 사용 이유 : 데이터 압축 및 차원 축소 목적 (사용자 질문) PCA 그거 왜 하는 건지 모르겠어,PCA 그거 왜 하는 건지 모르겠어,PCA (주성분 분석) 사용 이유 : 데이터 압축 및 차원 축소 목적,
157,valid,(제공된 정보) Data Imbalance (데이터 불균형) : Classification Task 에서 Class 간 데이터 개수가 유의미하게 차이 나는 것 (사용자 질문) 데이터가 불균형하다고? 그게 뭐지,데이터가 불균형하다고? 그게 뭐지,Data Imbalance (데이터 불균형) : Classification Task 에서 Class 간 데이터 개수가 유의미하게 차이 나는 것,
158,valid,"(제공된 정보) Data Imbalance (데이터 불균형) 해결 방법 : 데이터를 새로 추가/제거하거나, 학습 환경만 바꾸는 방법 (사용자 질문) 데이터 불균형 어떻게 하면 해결할 수 있지?",데이터 불균형 어떻게 하면 해결할 수 있지?,"Data Imbalance (데이터 불균형) 해결 방법 : 데이터를 새로 추가/제거하거나, 학습 환경만 바꾸는 방법",
159,valid,"(제공된 정보) Data Imbalance (데이터 불균형) 데이터 추가/제거 : Minority Class 데이터 추가 수집, Data Augmentation, Undersampling, Oversampling 등 (사용자 질문) 그러면 데이터 추가 제거해서 불균형 어떻게 해결해?",그러면 데이터 추가 제거해서 불균형 어떻게 해결해?,"Data Imbalance (데이터 불균형) 데이터 추가/제거 : Minority Class 데이터 추가 수집, Data Augmentation, Undersampling, Oversampling 등",
160,valid,"(제공된 정보) Data Imbalance (데이터 불균형) 학습 환경 변경 : 적절한 성능 평가 지표 선택, Loss Function 에서 Class 별 가중치 조정 (사용자 질문) 학습 환경만 바꾸는 방법도 알려줘",학습 환경만 바꾸는 방법도 알려줘,"Data Imbalance (데이터 불균형) 학습 환경 변경 : 적절한 성능 평가 지표 선택, Loss Function 에서 Class 별 가중치 조정",
161,valid,"(제공된 정보) Data Augmentation (데이터 증강) : 학습 데이터 부족, 데이터 불균형 해결 목적으로 학습 데이터에 기존과 유사한 데이터를 추가하여 늘리는 것 (사용자 질문) 데이터 증강이 뭐지?",데이터 증강이 뭐지?,"Data Augmentation (데이터 증강) : 학습 데이터 부족, 데이터 불균형 해결 목적으로 학습 데이터에 기존과 유사한 데이터를 추가하여 늘리는 것",
162,valid,(제공된 정보) Undersampling 과 Oversampling : Undersampling은 데이터가 많은 Class 의 일부 데이터를 제거 | Oversampling 은 데이터가 적은 Class 의 데이터 증가 (사용자 질문) 언더샘플링이랑 오버샘플링이 뭔지 궁금해,언더샘플링이랑 오버샘플링이 뭔지 궁금해,Undersampling 과 Oversampling : Undersampling은 데이터가 많은 Class 의 일부 데이터를 제거 | Oversampling 은 데이터가 적은 Class 의 데이터 증가,
163,valid,(제공된 정보) Undersampling : 데이터가 많은 Class 의 일부 데이터를 제거 (사용자 질문) Undersampling 에 대해서 알려줘,Undersampling 에 대해서 알려줘,Undersampling : 데이터가 많은 Class 의 일부 데이터를 제거,
164,valid,(제공된 정보) Oversampling : 데이터가 적은 Class 의 데이터 증가 (사용자 질문) oversampling 이 뭐지?,oversampling 이 뭐지?,Oversampling : 데이터가 적은 Class 의 데이터 증가,
165,valid,"(제공된 정보) Data Imbalance (데이터 불균형) 고려 성능지표 : F1 Score, AUROC, ROC-AUC (사용자 질문) 데이터 불균형 생각해서 어떤 성능지표 할지 추천해 줘",데이터 불균형 생각해서 어떤 성능지표 할지 추천해 줘,"Data Imbalance (데이터 불균형) 고려 성능지표 : F1 Score, AUROC, ROC-AUC",
166,valid,"(제공된 정보) Undersampling 방법 : Tomek Links (Class 경계선 상의 데이터 삭제), Random Sampling (랜덤 샘플링) (사용자 질문) undersampling 방법은 뭐가 있어?",undersampling 방법은 뭐가 있어?,"Undersampling 방법 : Tomek Links (Class 경계선 상의 데이터 삭제), Random Sampling (랜덤 샘플링)",
167,valid,(제공된 정보) Oversampling 방법 : SMOTE (Minority Class 데이터 2개의 벡터의 중간값 계산) (사용자 질문) Oversampling 하는 방법,Oversampling 하는 방법,Oversampling 방법 : SMOTE (Minority Class 데이터 2개의 벡터의 중간값 계산),
168,valid,"(제공된 정보) 차원의 저주 : 학습 데이터의 차원, 즉 feature 개수가 너무 많아서 학습에 문제가 발생하는 것 (사용자 질문) 차원의 저주가 뭔지 궁금해",차원의 저주가 뭔지 궁금해,"차원의 저주 : 학습 데이터의 차원, 즉 feature 개수가 너무 많아서 학습에 문제가 발생하는 것",
169,valid,"(제공된 정보) 차원의 저주의 문제점 : 계산량, 학습 시간, 메모리 사용량 증가, 성능 감소 (사용자 질문) 차원의 저주는 저주인데 정확히 뭐가 문제야?",차원의 저주는 저주인데 정확히 뭐가 문제야?,"차원의 저주의 문제점 : 계산량, 학습 시간, 메모리 사용량 증가, 성능 감소",
170,valid,(제공된 정보) Decision Tree (의사결정 나무) : 학습 데이터의 feature 조건에 따라 가지치기를 하여 Tree 를 만드는 학습 방식 (사용자 질문) 의사결정 나무가 뭔지 알려줘,의사결정 나무가 뭔지 알려줘,Decision Tree (의사결정 나무) : 학습 데이터의 feature 조건에 따라 가지치기를 하여 Tree 를 만드는 학습 방식,
171,valid,(제공된 정보) Decision Tree (의사결정 나무) : 학습 데이터의 feature 조건에 따라 가지치기를 하여 Tree 를 만드는 학습 방식 (사용자 질문) Decision Tree 가 뭐야?,Decision Tree 가 뭐야?,Decision Tree (의사결정 나무) : 학습 데이터의 feature 조건에 따라 가지치기를 하여 Tree 를 만드는 학습 방식,
172,valid,(제공된 정보) Decision Tree (의사결정 나무) 의 추론 : 입력 데이터가 주어졌을 때 학습된 조건에 따라 판단하는 것을 반복 (사용자 질문) Decision Tree 로 새로운 데이터를 어떻게 예측해?,Decision Tree 로 새로운 데이터를 어떻게 예측해?,Decision Tree (의사결정 나무) 의 추론 : 입력 데이터가 주어졌을 때 학습된 조건에 따라 판단하는 것을 반복,
