{'loss': 0.4184, 'grad_norm': 0.6823576092720032, 'learning_rate': 0.00019964285714285716, 'epoch': 0.0}
{'loss': 0.1303, 'grad_norm': 0.30151230096817017, 'learning_rate': 3.357142857142857e-05, 'epoch': 1.66}
{'loss': 0.1409, 'grad_norm': 0.5150378346443176, 'learning_rate': 3.321428571428572e-05, 'epoch': 1.67}
{'loss': 0.1477, 'grad_norm': 0.5282880067825317, 'learning_rate': 3.285714285714286e-05, 'epoch': 1.67}
{'loss': 0.0725, 'grad_norm': 0.25149354338645935, 'learning_rate': 3.2500000000000004e-05, 'epoch': 1.68}
{'loss': 0.1033, 'grad_norm': 0.33670225739479065, 'learning_rate': 3.2142857142857144e-05, 'epoch': 1.68}
{'loss': 0.1064, 'grad_norm': 0.2775769531726837, 'learning_rate': 3.1785714285714284e-05, 'epoch': 1.68}
{'loss': 0.113, 'grad_norm': 0.27134791016578674, 'learning_rate': 3.142857142857143e-05, 'epoch': 1.69}
{'loss': 0.1455, 'grad_norm': 0.3746635317802429, 'learning_rate': 3.107142857142857e-05, 'epoch': 1.69}
{'loss': 0.116, 'grad_norm': 0.39789101481437683, 'learning_rate': 3.071428571428572e-05, 'epoch': 1.69}
{'loss': 0.1114, 'grad_norm': 0.4474509358406067, 'learning_rate': 3.0357142857142857e-05, 'epoch': 1.7}
{'loss': 0.0769, 'grad_norm': 0.26410773396492004, 'learning_rate': 3e-05, 'epoch': 1.7}
{'loss': 0.1351, 'grad_norm': 0.4403987228870392, 'learning_rate': 2.9642857142857144e-05, 'epoch': 1.7}
{'loss': 0.1112, 'grad_norm': 0.40495243668556213, 'learning_rate': 2.9285714285714288e-05, 'epoch': 1.71}
{'loss': 0.121, 'grad_norm': 0.26671352982521057, 'learning_rate': 2.8928571428571434e-05, 'epoch': 1.71}
{'loss': 0.0652, 'grad_norm': 0.2786778211593628, 'learning_rate': 2.857142857142857e-05, 'epoch': 1.71}
{'loss': 0.0924, 'grad_norm': 0.28581157326698303, 'learning_rate': 2.8214285714285714e-05, 'epoch': 1.72}
{'loss': 0.0625, 'grad_norm': 0.26350706815719604, 'learning_rate': 2.785714285714286e-05, 'epoch': 1.72}
{'loss': 0.1143, 'grad_norm': 0.39235448837280273, 'learning_rate': 2.7500000000000004e-05, 'epoch': 1.73}
{'loss': 0.115, 'grad_norm': 0.27729856967926025, 'learning_rate': 2.714285714285714e-05, 'epoch': 1.73}
{'loss': 0.0947, 'grad_norm': 0.28204071521759033, 'learning_rate': 2.6785714285714288e-05, 'epoch': 1.73}
{'loss': 0.0948, 'grad_norm': 0.3545992374420166, 'learning_rate': 2.642857142857143e-05, 'epoch': 1.74}
{'loss': 0.1214, 'grad_norm': 0.3204396367073059, 'learning_rate': 2.6071428571428574e-05, 'epoch': 1.74}
{'loss': 0.113, 'grad_norm': 0.36911311745643616, 'learning_rate': 2.5714285714285714e-05, 'epoch': 1.74}
{'loss': 0.1231, 'grad_norm': 0.3573659360408783, 'learning_rate': 2.5357142857142858e-05, 'epoch': 1.75}
{'loss': 0.1161, 'grad_norm': 0.3293476402759552, 'learning_rate': 2.5e-05, 'epoch': 1.75}
{'loss': 0.1341, 'grad_norm': 0.36921295523643494, 'learning_rate': 2.4642857142857145e-05, 'epoch': 1.75}
{'loss': 0.0907, 'grad_norm': 0.2790186107158661, 'learning_rate': 2.4285714285714288e-05, 'epoch': 1.76}
{'loss': 0.1224, 'grad_norm': 0.3526284098625183, 'learning_rate': 2.392857142857143e-05, 'epoch': 1.76}
{'loss': 0.0927, 'grad_norm': 0.2570580542087555, 'learning_rate': 2.357142857142857e-05, 'epoch': 1.76}
{'loss': 0.0816, 'grad_norm': 0.1947859674692154, 'learning_rate': 2.3214285714285715e-05, 'epoch': 1.77}
{'loss': 0.0913, 'grad_norm': 0.30706948041915894, 'learning_rate': 2.2857142857142858e-05, 'epoch': 1.77}
{'loss': 0.087, 'grad_norm': 0.27933523058891296, 'learning_rate': 2.25e-05, 'epoch': 1.77}
{'loss': 0.1339, 'grad_norm': 0.3530017137527466, 'learning_rate': 2.214285714285714e-05, 'epoch': 1.78}
{'loss': 0.0767, 'grad_norm': 0.2558513283729553, 'learning_rate': 2.1785714285714288e-05, 'epoch': 1.78}
{'loss': 0.0998, 'grad_norm': 0.3508857488632202, 'learning_rate': 2.1428571428571428e-05, 'epoch': 1.79}
 89%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                    | 500/560 [3:53:10<37:53, 37.89s/it]C:\Users\20151\AppData\Local\Programs\Python\Python38\lib\site-packages\torch\utils\checkpoint.py:295: FutureWarning: `torch.cpu.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cpu', args...)` instead.
  with torch.enable_grad(), device_autocast_ctx, torch.cpu.amp.autocast(**ctx.cpu_autocast_kwargs):  # type: ignore[attr-defined]
{'loss': 0.0863, 'grad_norm': 0.22416891157627106, 'learning_rate': 2.107142857142857e-05, 'epoch': 1.79}
{'loss': 0.1123, 'grad_norm': 0.3439845144748688, 'learning_rate': 2.0714285714285718e-05, 'epoch': 1.79}
{'loss': 0.0827, 'grad_norm': 0.31752336025238037, 'learning_rate': 2.0357142857142858e-05, 'epoch': 1.8}
{'loss': 0.0664, 'grad_norm': 0.261648029088974, 'learning_rate': 2e-05, 'epoch': 1.8}
{'loss': 0.0672, 'grad_norm': 0.5497350692749023, 'learning_rate': 1.9642857142857145e-05, 'epoch': 1.8}
{'loss': 0.1208, 'grad_norm': 0.3905971944332123, 'learning_rate': 1.928571428571429e-05, 'epoch': 1.81}
{'loss': 0.1169, 'grad_norm': 0.9089450836181641, 'learning_rate': 1.892857142857143e-05, 'epoch': 1.81}
{'loss': 0.0828, 'grad_norm': 0.2681288719177246, 'learning_rate': 1.8571428571428572e-05, 'epoch': 1.81}
{'loss': 0.0965, 'grad_norm': 0.26224184036254883, 'learning_rate': 1.8214285714285715e-05, 'epoch': 1.82}
{'loss': 0.1238, 'grad_norm': 0.40104037523269653, 'learning_rate': 1.785714285714286e-05, 'epoch': 1.82}
{'loss': 0.1423, 'grad_norm': 0.524757981300354, 'learning_rate': 1.75e-05, 'epoch': 1.82}
{'loss': 0.0836, 'grad_norm': 0.23864896595478058, 'learning_rate': 1.7142857142857145e-05, 'epoch': 1.83}
{'loss': 0.0923, 'grad_norm': 0.21336635947227478, 'learning_rate': 1.6785714285714285e-05, 'epoch': 1.83}
{'loss': 0.123, 'grad_norm': 0.39012372493743896, 'learning_rate': 1.642857142857143e-05, 'epoch': 1.84}
{'loss': 0.0991, 'grad_norm': 0.2759428322315216, 'learning_rate': 1.6071428571428572e-05, 'epoch': 1.84}
{'loss': 0.1281, 'grad_norm': 0.4411414563655853, 'learning_rate': 1.5714285714285715e-05, 'epoch': 1.84}
{'loss': 0.1145, 'grad_norm': 0.2935643196105957, 'learning_rate': 1.535714285714286e-05, 'epoch': 1.85}
{'loss': 0.0819, 'grad_norm': 0.24890053272247314, 'learning_rate': 1.5e-05, 'epoch': 1.85}
{'loss': 0.1292, 'grad_norm': 0.29614508152008057, 'learning_rate': 1.4642857142857144e-05, 'epoch': 1.85}
{'loss': 0.1281, 'grad_norm': 0.28136342763900757, 'learning_rate': 1.4285714285714285e-05, 'epoch': 1.86}
{'loss': 0.0997, 'grad_norm': 0.3541428744792938, 'learning_rate': 1.392857142857143e-05, 'epoch': 1.86}
{'loss': 0.128, 'grad_norm': 0.32176151871681213, 'learning_rate': 1.357142857142857e-05, 'epoch': 1.86}
{'loss': 0.084, 'grad_norm': 0.26261305809020996, 'learning_rate': 1.3214285714285716e-05, 'epoch': 1.87}
{'loss': 0.1264, 'grad_norm': 0.4089248776435852, 'learning_rate': 1.2857142857142857e-05, 'epoch': 1.87}
{'loss': 0.1024, 'grad_norm': 0.3349751830101013, 'learning_rate': 1.25e-05, 'epoch': 1.88}
{'loss': 0.1198, 'grad_norm': 0.2617776393890381, 'learning_rate': 1.2142857142857144e-05, 'epoch': 1.88}
{'loss': 0.1019, 'grad_norm': 0.2734653353691101, 'learning_rate': 1.1785714285714286e-05, 'epoch': 1.88}
{'loss': 0.0911, 'grad_norm': 0.3130510151386261, 'learning_rate': 1.1428571428571429e-05, 'epoch': 1.89}
{'loss': 0.1297, 'grad_norm': 0.2872248888015747, 'learning_rate': 1.107142857142857e-05, 'epoch': 1.89}
{'loss': 0.0905, 'grad_norm': 0.37999311089515686, 'learning_rate': 1.0714285714285714e-05, 'epoch': 1.89}
{'loss': 0.0636, 'grad_norm': 0.24587079882621765, 'learning_rate': 1.0357142857142859e-05, 'epoch': 1.9}
{'loss': 0.1199, 'grad_norm': 0.261762410402298, 'learning_rate': 1e-05, 'epoch': 1.9}
{'loss': 0.1346, 'grad_norm': 0.2883383333683014, 'learning_rate': 9.642857142857144e-06, 'epoch': 1.9}
{'loss': 0.1, 'grad_norm': 0.22830164432525635, 'learning_rate': 9.285714285714286e-06, 'epoch': 1.91}
{'loss': 0.1268, 'grad_norm': 0.31106024980545044, 'learning_rate': 8.92857142857143e-06, 'epoch': 1.91}
{'loss': 0.069, 'grad_norm': 0.2442983090877533, 'learning_rate': 8.571428571428573e-06, 'epoch': 1.91}
{'loss': 0.1228, 'grad_norm': 0.3628561496734619, 'learning_rate': 8.214285714285714e-06, 'epoch': 1.92}
{'loss': 0.127, 'grad_norm': 0.3099227547645569, 'learning_rate': 7.857142857142858e-06, 'epoch': 1.92}
{'loss': 0.1227, 'grad_norm': 0.294312059879303, 'learning_rate': 7.5e-06, 'epoch': 1.93}
{'loss': 0.1285, 'grad_norm': 0.28675806522369385, 'learning_rate': 7.142857142857143e-06, 'epoch': 1.93}
{'loss': 0.1484, 'grad_norm': 0.5638664364814758, 'learning_rate': 6.785714285714285e-06, 'epoch': 1.93}
{'loss': 0.1086, 'grad_norm': 0.26302728056907654, 'learning_rate': 6.428571428571429e-06, 'epoch': 1.94}
{'loss': 0.0635, 'grad_norm': 0.2305781990289688, 'learning_rate': 6.071428571428572e-06, 'epoch': 1.94}
{'loss': 0.1387, 'grad_norm': 0.47286543250083923, 'learning_rate': 5.7142857142857145e-06, 'epoch': 1.94}
{'loss': 0.1231, 'grad_norm': 0.34371691942214966, 'learning_rate': 5.357142857142857e-06, 'epoch': 1.95}
{'loss': 0.1036, 'grad_norm': 0.3115581274032593, 'learning_rate': 5e-06, 'epoch': 1.95}
{'loss': 0.0744, 'grad_norm': 0.2472955733537674, 'learning_rate': 4.642857142857143e-06, 'epoch': 1.95}
{'loss': 0.0638, 'grad_norm': 0.22646944224834442, 'learning_rate': 4.285714285714286e-06, 'epoch': 1.96}
{'loss': 0.1219, 'grad_norm': 0.3139761686325073, 'learning_rate': 3.928571428571429e-06, 'epoch': 1.96}
{'loss': 0.1102, 'grad_norm': 0.1985173374414444, 'learning_rate': 3.5714285714285714e-06, 'epoch': 1.96}
{'loss': 0.1099, 'grad_norm': 0.31462377309799194, 'learning_rate': 3.2142857142857143e-06, 'epoch': 1.97}
{'loss': 0.0591, 'grad_norm': 0.2195078730583191, 'learning_rate': 2.8571428571428573e-06, 'epoch': 1.97}
{'loss': 0.0751, 'grad_norm': 0.28137537837028503, 'learning_rate': 2.5e-06, 'epoch': 1.98}
{'loss': 0.0826, 'grad_norm': 0.3277350664138794, 'learning_rate': 2.142857142857143e-06, 'epoch': 1.98}
{'loss': 0.1071, 'grad_norm': 0.22732141613960266, 'learning_rate': 1.7857142857142857e-06, 'epoch': 1.98}
{'loss': 0.1109, 'grad_norm': 0.22858302295207977, 'learning_rate': 1.4285714285714286e-06, 'epoch': 1.99}
{'loss': 0.1151, 'grad_norm': 0.38902920484542847, 'learning_rate': 1.0714285714285716e-06, 'epoch': 1.99}
{'loss': 0.1138, 'grad_norm': 0.30189311504364014, 'learning_rate': 7.142857142857143e-07, 'epoch': 1.99}
{'loss': 0.1004, 'grad_norm': 0.3303338885307312, 'learning_rate': 3.5714285714285716e-07, 'epoch': 2.0}
{'loss': 0.0878, 'grad_norm': 0.2570194602012634, 'learning_rate': 0.0, 'epoch': 2.0}
{'train_runtime': 15729.3628, 'train_samples_per_second': 0.071, 'train_steps_per_second': 0.036, 'train_loss': 0.13321596700698138, 'epoch': 2.0}
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 560/560 [4:22:09<00:00, 28.09s/it]
