{'loss': 0.6846, 'grad_norm': 1.8736966848373413, 'learning_rate': 0.0001999107142857143, 'epoch': 0.0}                                                                                                                            
{'loss': 0.0924, 'grad_norm': 0.1756397932767868, 'learning_rate': 0.00010482142857142858, 'epoch': 1.9}                                                                                                                            
{'loss': 0.1097, 'grad_norm': 0.21788553893566132, 'learning_rate': 0.00010473214285714286, 'epoch': 1.91}                                                                                                                          
{'loss': 0.1448, 'grad_norm': 0.4043504297733307, 'learning_rate': 0.00010464285714285716, 'epoch': 1.91}                                                                                                                           
{'loss': 0.1087, 'grad_norm': 0.26520484685897827, 'learning_rate': 0.00010455357142857143, 'epoch': 1.91}                                                                                                                          
{'loss': 0.1162, 'grad_norm': 0.2819346487522125, 'learning_rate': 0.00010446428571428572, 'epoch': 1.91}                                                                                                                           
{'loss': 0.144, 'grad_norm': 0.35288017988204956, 'learning_rate': 0.000104375, 'epoch': 1.91}                                                                                                                                      
{'loss': 0.0831, 'grad_norm': 0.3262196481227875, 'learning_rate': 0.0001042857142857143, 'epoch': 1.91}                                                                                                                            
{'loss': 0.1414, 'grad_norm': 0.35628485679626465, 'learning_rate': 0.00010419642857142857, 'epoch': 1.92}                                                                                                                          
{'loss': 0.1278, 'grad_norm': 0.2818855941295624, 'learning_rate': 0.00010410714285714287, 'epoch': 1.92}                                                                                                                           
{'loss': 0.0952, 'grad_norm': 0.25984662771224976, 'learning_rate': 0.00010401785714285714, 'epoch': 1.92}                                                                                                                          
{'loss': 0.0874, 'grad_norm': 0.21277931332588196, 'learning_rate': 0.00010392857142857144, 'epoch': 1.92}                                                                                                                          
{'loss': 0.1314, 'grad_norm': 0.3562769293785095, 'learning_rate': 0.00010383928571428572, 'epoch': 1.92}                                                                                                                           
{'loss': 0.1282, 'grad_norm': 0.29731082916259766, 'learning_rate': 0.00010375000000000001, 'epoch': 1.93}                                                                                                                          
{'loss': 0.0529, 'grad_norm': 0.17315715551376343, 'learning_rate': 0.00010366071428571428, 'epoch': 1.93}                                                                                                                          
{'loss': 0.1206, 'grad_norm': 0.38540253043174744, 'learning_rate': 0.00010357142857142859, 'epoch': 1.93}                                                                                                                          
{'loss': 0.1815, 'grad_norm': 0.39285609126091003, 'learning_rate': 0.00010348214285714286, 'epoch': 1.93}                                                                                                                          
{'loss': 0.1128, 'grad_norm': 0.30460160970687866, 'learning_rate': 0.00010339285714285715, 'epoch': 1.93}                                                                                                                          
{'loss': 0.0765, 'grad_norm': 0.24178169667720795, 'learning_rate': 0.00010330357142857144, 'epoch': 1.93}                                                                                                                          
{'loss': 0.1041, 'grad_norm': 0.5458149313926697, 'learning_rate': 0.00010321428571428573, 'epoch': 1.94}                                                                                                                           
{'loss': 0.1244, 'grad_norm': 0.3168669044971466, 'learning_rate': 0.000103125, 'epoch': 1.94}                                                                                                                                      
{'loss': 0.0956, 'grad_norm': 0.21104726195335388, 'learning_rate': 0.00010303571428571428, 'epoch': 1.94}                                                                                                                          
{'loss': 0.0674, 'grad_norm': 0.3234163522720337, 'learning_rate': 0.00010294642857142858, 'epoch': 1.94}                                                                                                                           
{'loss': 0.0531, 'grad_norm': 0.2558388411998749, 'learning_rate': 0.00010285714285714286, 'epoch': 1.94}                                                                                                                           
{'loss': 0.1215, 'grad_norm': 0.253957599401474, 'learning_rate': 0.00010276785714285715, 'epoch': 1.94}                                                                                                                            
{'loss': 0.0735, 'grad_norm': 0.3226342797279358, 'learning_rate': 0.00010267857142857142, 'epoch': 1.95}                                                                                                                           
{'loss': 0.1118, 'grad_norm': 0.2599886357784271, 'learning_rate': 0.00010258928571428572, 'epoch': 1.95}                                                                                                                           
{'loss': 0.1041, 'grad_norm': 0.274978369474411, 'learning_rate': 0.0001025, 'epoch': 1.95}                                                                                                                                         
{'loss': 0.1007, 'grad_norm': 0.2544049024581909, 'learning_rate': 0.00010241071428571429, 'epoch': 1.95}                                                                                                                           
{'loss': 0.1124, 'grad_norm': 0.25194427371025085, 'learning_rate': 0.00010232142857142857, 'epoch': 1.95}                                                                                                                          
{'loss': 0.0921, 'grad_norm': 0.22162644565105438, 'learning_rate': 0.00010223214285714287, 'epoch': 1.96}                                                                                                                          
{'loss': 0.123, 'grad_norm': 0.3957885503768921, 'learning_rate': 0.00010214285714285714, 'epoch': 1.96}                                                                                                                            
{'loss': 0.1221, 'grad_norm': 0.3264896273612976, 'learning_rate': 0.00010205357142857143, 'epoch': 1.96}                                                                                                                           
{'loss': 0.1049, 'grad_norm': 0.3681984543800354, 'learning_rate': 0.00010196428571428571, 'epoch': 1.96}                                                                                                                           
{'loss': 0.1146, 'grad_norm': 0.32968223094940186, 'learning_rate': 0.00010187500000000001, 'epoch': 1.96}                                                                                                                          
{'loss': 0.0777, 'grad_norm': 0.4700726568698883, 'learning_rate': 0.00010178571428571428, 'epoch': 1.96}                                                                                                                           
{'loss': 0.1348, 'grad_norm': 0.28694653511047363, 'learning_rate': 0.00010169642857142859, 'epoch': 1.97}                                                                                                                          
{'loss': 0.1236, 'grad_norm': 0.33429089188575745, 'learning_rate': 0.00010160714285714285, 'epoch': 1.97}                                                                                                                          
{'loss': 0.0555, 'grad_norm': 0.23418009281158447, 'learning_rate': 0.00010151785714285715, 'epoch': 1.97}                                                                                                                          
{'loss': 0.0677, 'grad_norm': 0.3981805741786957, 'learning_rate': 0.00010142857142857143, 'epoch': 1.97}                                                                                                                           
{'loss': 0.1381, 'grad_norm': 0.291952520608902, 'learning_rate': 0.00010133928571428573, 'epoch': 1.97}                                                                                                                            
{'loss': 0.0568, 'grad_norm': 0.23814524710178375, 'learning_rate': 0.00010125, 'epoch': 1.98}                                                                                                                                      
{'loss': 0.0523, 'grad_norm': 0.18579301238059998, 'learning_rate': 0.0001011607142857143, 'epoch': 1.98}                                                                                                                           
{'loss': 0.1055, 'grad_norm': 0.26180514693260193, 'learning_rate': 0.00010107142857142857, 'epoch': 1.98}                                                                                                                          
{'loss': 0.0832, 'grad_norm': 0.3511226177215576, 'learning_rate': 0.00010098214285714287, 'epoch': 1.98}                                                                                                                           
{'loss': 0.0583, 'grad_norm': 0.2204371839761734, 'learning_rate': 0.00010089285714285715, 'epoch': 1.98}                                                                                                                           
{'loss': 0.1067, 'grad_norm': 0.24372854828834534, 'learning_rate': 0.00010080357142857144, 'epoch': 1.98}                                                                                                                          
{'loss': 0.1109, 'grad_norm': 0.18550656735897064, 'learning_rate': 0.00010071428571428571, 'epoch': 1.99}                                                                                                                          
{'loss': 0.1164, 'grad_norm': 0.18767324090003967, 'learning_rate': 0.00010062500000000002, 'epoch': 1.99}                                                                                                                          
{'loss': 0.1488, 'grad_norm': 0.4404573142528534, 'learning_rate': 0.00010053571428571429, 'epoch': 1.99}                                                                                                                           
{'loss': 0.1159, 'grad_norm': 0.3736751973628998, 'learning_rate': 0.00010044642857142858, 'epoch': 1.99}                                                                                                                           
{'loss': 0.0576, 'grad_norm': 0.17387273907661438, 'learning_rate': 0.00010035714285714286, 'epoch': 1.99}                                                                                                                          
{'loss': 0.0564, 'grad_norm': 0.420963853597641, 'learning_rate': 0.00010026785714285716, 'epoch': 1.99}                                                                                                                            
{'loss': 0.0677, 'grad_norm': 0.42898085713386536, 'learning_rate': 0.00010017857142857143, 'epoch': 2.0}                                                                                                                           
{'loss': 0.0393, 'grad_norm': 0.2512056529521942, 'learning_rate': 0.00010008928571428572, 'epoch': 2.0}                                                                                                                            
{'loss': 0.0977, 'grad_norm': 0.17113423347473145, 'learning_rate': 0.0001, 'epoch': 2.0}                                                                                                                                           
{'loss': 0.0957, 'grad_norm': 0.18697002530097961, 'learning_rate': 9.991071428571429e-05, 'epoch': 2.0}                                                                                                                            
{'loss': 0.0549, 'grad_norm': 0.22864112257957458, 'learning_rate': 9.982142857142858e-05, 'epoch': 2.0}                                                                                                                            
{'loss': 0.0746, 'grad_norm': 0.269199937582016, 'learning_rate': 9.973214285714286e-05, 'epoch': 2.01}                                                                                                                             
{'loss': 0.1044, 'grad_norm': 0.2465718537569046, 'learning_rate': 9.964285714285714e-05, 'epoch': 2.01}                                                                                                                            
{'loss': 0.0483, 'grad_norm': 0.19622346758842468, 'learning_rate': 9.955357142857144e-05, 'epoch': 2.01}                                                                                                                           
{'loss': 0.0861, 'grad_norm': 0.24141345918178558, 'learning_rate': 9.946428571428572e-05, 'epoch': 2.01}                                                                                                                           
{'loss': 0.1098, 'grad_norm': 0.25605475902557373, 'learning_rate': 9.9375e-05, 'epoch': 2.01}                                                                                                                                      
{'loss': 0.1175, 'grad_norm': 0.34711843729019165, 'learning_rate': 9.92857142857143e-05, 'epoch': 2.01}                                                                                                                            
{'loss': 0.1249, 'grad_norm': 0.325573593378067, 'learning_rate': 9.919642857142858e-05, 'epoch': 2.02}                                                                                                                             
{'loss': 0.1053, 'grad_norm': 0.2284848839044571, 'learning_rate': 9.910714285714286e-05, 'epoch': 2.02}                                                                                                                            
{'loss': 0.0385, 'grad_norm': 0.22508403658866882, 'learning_rate': 9.901785714285716e-05, 'epoch': 2.02}                                                                                                                           
{'loss': 0.1089, 'grad_norm': 0.21656785905361176, 'learning_rate': 9.892857142857144e-05, 'epoch': 2.02}                                                                                                                           
{'loss': 0.04, 'grad_norm': 0.24783354997634888, 'learning_rate': 9.883928571428572e-05, 'epoch': 2.02}                                                                                                                             
{'loss': 0.0671, 'grad_norm': 0.3525986969470978, 'learning_rate': 9.875000000000002e-05, 'epoch': 2.02}                                                                                                                            
{'loss': 0.0503, 'grad_norm': 0.248383030295372, 'learning_rate': 9.86607142857143e-05, 'epoch': 2.03}                                                                                                                              
{'loss': 0.1285, 'grad_norm': 0.3349277377128601, 'learning_rate': 9.857142857142858e-05, 'epoch': 2.03}                                                                                                                            
{'loss': 0.0953, 'grad_norm': 0.28397879004478455, 'learning_rate': 9.848214285714287e-05, 'epoch': 2.03}                                                                                                                           
{'loss': 0.1156, 'grad_norm': 0.20029990375041962, 'learning_rate': 9.839285714285714e-05, 'epoch': 2.03}                                                                                                                           
{'loss': 0.0878, 'grad_norm': 0.17966695129871368, 'learning_rate': 9.830357142857142e-05, 'epoch': 2.03}                                                                                                                           
{'loss': 0.0563, 'grad_norm': 0.46203699707984924, 'learning_rate': 9.821428571428572e-05, 'epoch': 2.04}                                                                                                                           
{'loss': 0.0552, 'grad_norm': 0.4052492678165436, 'learning_rate': 9.8125e-05, 'epoch': 2.04}                                                                                                                                       
{'loss': 0.1249, 'grad_norm': 0.32107311487197876, 'learning_rate': 9.803571428571428e-05, 'epoch': 2.04}                                                                                                                           
{'loss': 0.1276, 'grad_norm': 1.0851218700408936, 'learning_rate': 9.794642857142858e-05, 'epoch': 2.04}                                                                                                                            
{'loss': 0.0899, 'grad_norm': 0.23210546374320984, 'learning_rate': 9.785714285714286e-05, 'epoch': 2.04}                                                                                                                           
{'loss': 0.1124, 'grad_norm': 0.28596529364585876, 'learning_rate': 9.776785714285714e-05, 'epoch': 2.04}                                                                                                                           
{'loss': 0.1341, 'grad_norm': 0.34677982330322266, 'learning_rate': 9.767857142857144e-05, 'epoch': 2.05}                                                                                                                           
{'loss': 0.111, 'grad_norm': 0.3045662045478821, 'learning_rate': 9.758928571428572e-05, 'epoch': 2.05}                                                                                                                             
{'loss': 0.0968, 'grad_norm': 0.2238544374704361, 'learning_rate': 9.75e-05, 'epoch': 2.05}                                                                                                                                         
{'loss': 0.0608, 'grad_norm': 0.2551969587802887, 'learning_rate': 9.74107142857143e-05, 'epoch': 2.05}                                                                                                                             
{'loss': 0.1408, 'grad_norm': 0.6129019856452942, 'learning_rate': 9.732142857142858e-05, 'epoch': 2.05}                                                                                                                            
{'loss': 0.1264, 'grad_norm': 0.3465936481952667, 'learning_rate': 9.723214285714286e-05, 'epoch': 2.06}                                                                                                                            
{'loss': 0.1056, 'grad_norm': 0.32392629981040955, 'learning_rate': 9.714285714285715e-05, 'epoch': 2.06}                                                                                                                           
{'loss': 0.0766, 'grad_norm': 0.30636465549468994, 'learning_rate': 9.705357142857143e-05, 'epoch': 2.06}                                                                                                                           
{'loss': 0.0902, 'grad_norm': 0.407975971698761, 'learning_rate': 9.696428571428571e-05, 'epoch': 2.06}                                                                                                                             
{'loss': 0.0704, 'grad_norm': 0.26733070611953735, 'learning_rate': 9.687500000000001e-05, 'epoch': 2.06}                                                                                                                           
{'loss': 0.1066, 'grad_norm': 0.2842295467853546, 'learning_rate': 9.678571428571429e-05, 'epoch': 2.06}                                                                                                                            
{'loss': 0.1413, 'grad_norm': 0.44095876812934875, 'learning_rate': 9.669642857142857e-05, 'epoch': 2.07}                                                                                                                           
{'loss': 0.0508, 'grad_norm': 0.2663078010082245, 'learning_rate': 9.660714285714287e-05, 'epoch': 2.07}                                                                                                                            
{'loss': 0.1099, 'grad_norm': 0.2955091893672943, 'learning_rate': 9.651785714285715e-05, 'epoch': 2.07}                                                                                                                            
{'loss': 0.1085, 'grad_norm': 0.36952582001686096, 'learning_rate': 9.642857142857143e-05, 'epoch': 2.07}                                                                                                                           
{'loss': 0.0483, 'grad_norm': 0.40863969922065735, 'learning_rate': 9.633928571428573e-05, 'epoch': 2.07}                                                                                                                           
{'loss': 0.0984, 'grad_norm': 0.2613474726676941, 'learning_rate': 9.625000000000001e-05, 'epoch': 2.08}                                                                                                                            
{'loss': 0.0989, 'grad_norm': 0.2079998403787613, 'learning_rate': 9.616071428571429e-05, 'epoch': 2.08}                                                                                                                            
{'loss': 0.0868, 'grad_norm': 0.2145620882511139, 'learning_rate': 9.607142857142859e-05, 'epoch': 2.08}                                                                                                                            
{'loss': 0.0796, 'grad_norm': 0.4440620243549347, 'learning_rate': 9.598214285714287e-05, 'epoch': 2.08}                                                                                                                            
{'loss': 0.0755, 'grad_norm': 0.9209213256835938, 'learning_rate': 9.589285714285715e-05, 'epoch': 2.08}                                                                                                                            
{'loss': 0.1061, 'grad_norm': 0.4677484631538391, 'learning_rate': 9.580357142857144e-05, 'epoch': 2.08}                                                                                                                            
{'loss': 0.0637, 'grad_norm': 0.5172200202941895, 'learning_rate': 9.571428571428573e-05, 'epoch': 2.09}                                                                                                                            
{'loss': 0.0898, 'grad_norm': 0.27375051379203796, 'learning_rate': 9.562500000000001e-05, 'epoch': 2.09}                                                                                                                           
{'loss': 0.1072, 'grad_norm': 0.2541390657424927, 'learning_rate': 9.553571428571429e-05, 'epoch': 2.09}                                                                                                                            
{'loss': 0.1009, 'grad_norm': 0.21861819922924042, 'learning_rate': 9.544642857142858e-05, 'epoch': 2.09}                                                                                                                           
{'loss': 0.0515, 'grad_norm': 0.24270698428153992, 'learning_rate': 9.535714285714287e-05, 'epoch': 2.09}                                                                                                                           
{'loss': 0.1035, 'grad_norm': 0.24255530536174774, 'learning_rate': 9.526785714285715e-05, 'epoch': 2.09}                                                                                                                           
{'loss': 0.0885, 'grad_norm': 0.5651485919952393, 'learning_rate': 9.517857142857143e-05, 'epoch': 2.1}                                                                                                                             
{'loss': 0.0592, 'grad_norm': 0.3254369795322418, 'learning_rate': 9.508928571428571e-05, 'epoch': 2.1}                                                                                                                             
{'loss': 0.134, 'grad_norm': 0.4175812602043152, 'learning_rate': 9.5e-05, 'epoch': 2.1}                                                                                                                                            
{'loss': 0.1192, 'grad_norm': 0.2651374936103821, 'learning_rate': 9.491071428571429e-05, 'epoch': 2.1}                                                                                                                             
{'loss': 0.0652, 'grad_norm': 0.525593638420105, 'learning_rate': 9.482142857142857e-05, 'epoch': 2.1}                                                                                                                              
{'loss': 0.0986, 'grad_norm': 0.1857156902551651, 'learning_rate': 9.473214285714286e-05, 'epoch': 2.11}                                                                                                                            
{'loss': 0.0687, 'grad_norm': 0.48021966218948364, 'learning_rate': 9.464285714285715e-05, 'epoch': 2.11}                                                                                                                           
{'loss': 0.0943, 'grad_norm': 0.3617251515388489, 'learning_rate': 9.455357142857143e-05, 'epoch': 2.11}                                                                                                                            
{'loss': 0.0802, 'grad_norm': 0.5180128812789917, 'learning_rate': 9.446428571428572e-05, 'epoch': 2.11}                                                                                                                            
{'loss': 0.1264, 'grad_norm': 0.22526095807552338, 'learning_rate': 9.4375e-05, 'epoch': 2.11}                                                                                                                                      
{'loss': 0.0611, 'grad_norm': 0.31769517064094543, 'learning_rate': 9.428571428571429e-05, 'epoch': 2.11}                                                                                                                           
{'loss': 0.075, 'grad_norm': 0.29262444376945496, 'learning_rate': 9.419642857142858e-05, 'epoch': 2.12}                                                                                                                            
{'loss': 0.0901, 'grad_norm': 0.21152709424495697, 'learning_rate': 9.410714285714286e-05, 'epoch': 2.12}                                                                                                                           
{'loss': 0.0456, 'grad_norm': 0.3291064202785492, 'learning_rate': 9.401785714285714e-05, 'epoch': 2.12}                                                                                                                            
{'loss': 0.1053, 'grad_norm': 0.269767165184021, 'learning_rate': 9.392857142857144e-05, 'epoch': 2.12}                                                                                                                             
{'loss': 0.1061, 'grad_norm': 0.2758425176143646, 'learning_rate': 9.383928571428572e-05, 'epoch': 2.12}                                                                                                                            
{'loss': 0.1171, 'grad_norm': 0.4222583770751953, 'learning_rate': 9.375e-05, 'epoch': 2.12}                                                                                                                                        
{'loss': 0.0855, 'grad_norm': 0.17770172655582428, 'learning_rate': 9.36607142857143e-05, 'epoch': 2.13}                                                                                                                            
{'loss': 0.1235, 'grad_norm': 0.3234104514122009, 'learning_rate': 9.357142857142858e-05, 'epoch': 2.13}                                                                                                                            
{'loss': 0.1102, 'grad_norm': 0.23779356479644775, 'learning_rate': 9.348214285714286e-05, 'epoch': 2.13}                                                                                                                           
{'loss': 0.1195, 'grad_norm': 0.3982698917388916, 'learning_rate': 9.339285714285714e-05, 'epoch': 2.13}                                                                                                                            
{'loss': 0.0942, 'grad_norm': 0.3554878234863281, 'learning_rate': 9.330357142857144e-05, 'epoch': 2.13}                                                                                                                            
{'loss': 0.0608, 'grad_norm': 0.2668495178222656, 'learning_rate': 9.321428571428572e-05, 'epoch': 2.14}                                                                                                                            
{'loss': 0.0995, 'grad_norm': 0.40261778235435486, 'learning_rate': 9.3125e-05, 'epoch': 2.14}                                                                                                                                      
{'loss': 0.1272, 'grad_norm': 0.46803808212280273, 'learning_rate': 9.30357142857143e-05, 'epoch': 2.14}                                                                                                                            
{'loss': 0.1426, 'grad_norm': 0.4499353766441345, 'learning_rate': 9.294642857142858e-05, 'epoch': 2.14}                                                                                                                            
{'loss': 0.0581, 'grad_norm': 0.4655853807926178, 'learning_rate': 9.285714285714286e-05, 'epoch': 2.14}                                                                                                                            
{'loss': 0.1184, 'grad_norm': 0.36213481426239014, 'learning_rate': 9.276785714285715e-05, 'epoch': 2.14}                                                                                                                           
{'loss': 0.1015, 'grad_norm': 0.29603785276412964, 'learning_rate': 9.267857142857144e-05, 'epoch': 2.15}                                                                                                                           
{'loss': 0.102, 'grad_norm': 1.254008412361145, 'learning_rate': 9.258928571428572e-05, 'epoch': 2.15}                                                                                                                              
{'loss': 0.0545, 'grad_norm': 0.3137868046760559, 'learning_rate': 9.250000000000001e-05, 'epoch': 2.15}                                                                                                                            
{'loss': 0.0927, 'grad_norm': 0.22016166150569916, 'learning_rate': 9.24107142857143e-05, 'epoch': 2.15}                                                                                                                            
{'loss': 0.11, 'grad_norm': 0.3766859173774719, 'learning_rate': 9.232142857142858e-05, 'epoch': 2.15}                                                                                                                              
{'loss': 0.1142, 'grad_norm': 0.3546965718269348, 'learning_rate': 9.223214285714287e-05, 'epoch': 2.16}                                                                                                                            
{'loss': 0.0747, 'grad_norm': 0.35600775480270386, 'learning_rate': 9.214285714285714e-05, 'epoch': 2.16}                                                                                                                           
{'loss': 0.0905, 'grad_norm': 0.3430737853050232, 'learning_rate': 9.205357142857143e-05, 'epoch': 2.16}                                                                                                                            
{'loss': 0.1074, 'grad_norm': 0.5237427353858948, 'learning_rate': 9.196428571428572e-05, 'epoch': 2.16}                                                                                                                            
{'loss': 0.0645, 'grad_norm': 0.25955644249916077, 'learning_rate': 9.1875e-05, 'epoch': 2.16}                                                                                                                                      
{'loss': 0.0641, 'grad_norm': 0.3070577383041382, 'learning_rate': 9.178571428571429e-05, 'epoch': 2.16}                                                                                                                            
{'loss': 0.1075, 'grad_norm': 0.2458312213420868, 'learning_rate': 9.169642857142857e-05, 'epoch': 2.17}                                                                                                                            
{'loss': 0.106, 'grad_norm': 0.41546615958213806, 'learning_rate': 9.160714285714286e-05, 'epoch': 2.17}                                                                                                                            
{'loss': 0.0683, 'grad_norm': 0.37395474314689636, 'learning_rate': 9.151785714285715e-05, 'epoch': 2.17}                                                                                                                           
{'loss': 0.1085, 'grad_norm': 0.21161231398582458, 'learning_rate': 9.142857142857143e-05, 'epoch': 2.17}                                                                                                                           
{'loss': 0.0706, 'grad_norm': 0.27573081851005554, 'learning_rate': 9.133928571428571e-05, 'epoch': 2.17}                                                                                                                           
{'loss': 0.1476, 'grad_norm': 0.3508288860321045, 'learning_rate': 9.125e-05, 'epoch': 2.17}                                                                                                                                        
{'loss': 0.1315, 'grad_norm': 0.5127680897712708, 'learning_rate': 9.116071428571429e-05, 'epoch': 2.18}                                                                                                                            
{'loss': 0.056, 'grad_norm': 0.22926346957683563, 'learning_rate': 9.107142857142857e-05, 'epoch': 2.18}                                                                                                                            
{'loss': 0.1287, 'grad_norm': 0.32659226655960083, 'learning_rate': 9.098214285714285e-05, 'epoch': 2.18}                                                                                                                           
{'loss': 0.1341, 'grad_norm': 0.3314666748046875, 'learning_rate': 9.089285714285715e-05, 'epoch': 2.18}                                                                                                                            
{'loss': 0.0552, 'grad_norm': 0.2821892499923706, 'learning_rate': 9.080357142857143e-05, 'epoch': 2.18}                                                                                                                            
{'loss': 0.0994, 'grad_norm': 0.1969444453716278, 'learning_rate': 9.071428571428571e-05, 'epoch': 2.19}                                                                                                                            
{'loss': 0.1211, 'grad_norm': 0.6711497902870178, 'learning_rate': 9.062500000000001e-05, 'epoch': 2.19}                                                                                                                            
{'loss': 0.1064, 'grad_norm': 0.2587012052536011, 'learning_rate': 9.053571428571429e-05, 'epoch': 2.19}                                                                                                                            
{'loss': 0.1504, 'grad_norm': 0.5706712603569031, 'learning_rate': 9.044642857142857e-05, 'epoch': 2.19}                                                                                                                            
{'loss': 0.1078, 'grad_norm': 0.48191767930984497, 'learning_rate': 9.035714285714287e-05, 'epoch': 2.19}                                                                                                                           
{'loss': 0.0638, 'grad_norm': 0.2741090953350067, 'learning_rate': 9.026785714285715e-05, 'epoch': 2.19}                                                                                                                            
{'loss': 0.1152, 'grad_norm': 0.3167702853679657, 'learning_rate': 9.017857142857143e-05, 'epoch': 2.2}                                                                                                                             
{'loss': 0.1208, 'grad_norm': 0.28713458776474, 'learning_rate': 9.008928571428572e-05, 'epoch': 2.2}                                                                                                                               
{'loss': 0.0711, 'grad_norm': 0.2516307234764099, 'learning_rate': 9e-05, 'epoch': 2.2}                                                                                                                                             
{'loss': 0.1451, 'grad_norm': 0.46993762254714966, 'learning_rate': 8.991071428571429e-05, 'epoch': 2.2}                                                                                                                            
{'loss': 0.0633, 'grad_norm': 0.19894419610500336, 'learning_rate': 8.982142857142858e-05, 'epoch': 2.2}                                                                                                                            
{'loss': 0.0595, 'grad_norm': 0.2018812894821167, 'learning_rate': 8.973214285714286e-05, 'epoch': 2.21}                                                                                                                            
{'loss': 0.0689, 'grad_norm': 0.2717137932777405, 'learning_rate': 8.964285714285715e-05, 'epoch': 2.21}                                                                                                                            
{'loss': 0.0644, 'grad_norm': 0.5604550242424011, 'learning_rate': 8.955357142857144e-05, 'epoch': 2.21}                                                                                                                            
{'loss': 0.1092, 'grad_norm': 0.20100551843643188, 'learning_rate': 8.946428571428572e-05, 'epoch': 2.21}                                                                                                                           
{'loss': 0.1018, 'grad_norm': 0.2905014157295227, 'learning_rate': 8.9375e-05, 'epoch': 2.21}                                                                                                                                       
{'loss': 0.108, 'grad_norm': 0.48606961965560913, 'learning_rate': 8.92857142857143e-05, 'epoch': 2.21}                                                                                                                             
{'loss': 0.1113, 'grad_norm': 0.27604371309280396, 'learning_rate': 8.919642857142858e-05, 'epoch': 2.22}                                                                                                                           
{'loss': 0.0956, 'grad_norm': 0.23903889954090118, 'learning_rate': 8.910714285714286e-05, 'epoch': 2.22}                                                                                                                           
{'loss': 0.108, 'grad_norm': 0.2875511050224304, 'learning_rate': 8.901785714285714e-05, 'epoch': 2.22}                                                                                                                             
{'loss': 0.1108, 'grad_norm': 0.2531064748764038, 'learning_rate': 8.892857142857143e-05, 'epoch': 2.22}                                                                                                                            
{'loss': 0.0934, 'grad_norm': 0.24249573051929474, 'learning_rate': 8.883928571428571e-05, 'epoch': 2.22}                                                                                                                           
{'loss': 0.1186, 'grad_norm': 0.2612532377243042, 'learning_rate': 8.875e-05, 'epoch': 2.23}                                                                                                                                        
{'loss': 0.0605, 'grad_norm': 0.2428024262189865, 'learning_rate': 8.866071428571428e-05, 'epoch': 2.23}                                                                                                                            
{'loss': 0.1031, 'grad_norm': 0.2813810110092163, 'learning_rate': 8.857142857142857e-05, 'epoch': 2.23}                                                                                                                            
{'loss': 0.0951, 'grad_norm': 0.39553752541542053, 'learning_rate': 8.848214285714286e-05, 'epoch': 2.23}                                                                                                                           
{'loss': 0.0767, 'grad_norm': 0.4340531527996063, 'learning_rate': 8.839285714285714e-05, 'epoch': 2.23}                                                                                                                            
{'loss': 0.1184, 'grad_norm': 0.3732677102088928, 'learning_rate': 8.830357142857142e-05, 'epoch': 2.23}                                                                                                                            
{'loss': 0.1222, 'grad_norm': 0.46455493569374084, 'learning_rate': 8.821428571428572e-05, 'epoch': 2.24}                                                                                                                           
{'loss': 0.1119, 'grad_norm': 0.26846033334732056, 'learning_rate': 8.8125e-05, 'epoch': 2.24}                                                                                                                                      
{'loss': 0.1688, 'grad_norm': 0.608003556728363, 'learning_rate': 8.803571428571428e-05, 'epoch': 2.24}                                                                                                                             
{'loss': 0.1011, 'grad_norm': 0.25415003299713135, 'learning_rate': 8.794642857142858e-05, 'epoch': 2.24}                                                                                                                           
{'loss': 0.1007, 'grad_norm': 0.28978243470191956, 'learning_rate': 8.785714285714286e-05, 'epoch': 2.24}                                                                                                                           
{'loss': 0.0625, 'grad_norm': 0.32536524534225464, 'learning_rate': 8.776785714285714e-05, 'epoch': 2.24}                                                                                                                           
{'loss': 0.047, 'grad_norm': 0.2266581654548645, 'learning_rate': 8.767857142857144e-05, 'epoch': 2.25}                                                                                                                             
{'loss': 0.0919, 'grad_norm': 0.2518896758556366, 'learning_rate': 8.758928571428572e-05, 'epoch': 2.25}                                                                                                                            
{'loss': 0.0534, 'grad_norm': 0.2347557246685028, 'learning_rate': 8.75e-05, 'epoch': 2.25}                                                                                                                                         
{'loss': 0.1035, 'grad_norm': 0.20137685537338257, 'learning_rate': 8.74107142857143e-05, 'epoch': 2.25}                                                                                                                            
{'loss': 0.1062, 'grad_norm': 0.237919420003891, 'learning_rate': 8.732142857142858e-05, 'epoch': 2.25}                                                                                                                             
