,epoch,idx,d_loss,g_loss,g_train_count,real_scores_mean,fake_scores_mean,real_fake_auroc
834,27,150,0.9149,2.0336,4,1.958,-2.3215,1.0
835,27,160,1.0799,2.0709,1,1.5338,-1.7568,0.9805
836,27,170,1.0737,1.5367,3,2.3784,-1.4636,0.9766
837,27,180,0.9658,1.8492,2,1.7575,-2.2737,0.9922
838,27,190,0.8277,2.4743,4,2.3397,-2.2186,1.0
839,27,200,0.9062,1.6611,4,2.3919,-2.0208,0.9922
840,27,210,1.2921,2.1779,2,0.8655,-2.0258,0.9531
841,27,220,1.0169,1.6837,2,1.7285,-2.1507,1.0
842,27,230,1.1083,1.7406,4,2.0873,-1.2437,0.9727
843,27,240,1.0592,1.5925,4,1.955,-1.3751,0.9805
844,27,250,1.0173,1.8092,3,2.0729,-2.0127,0.9609
845,27,260,0.8341,2.0088,4,1.8853,-3.0307,0.9961
846,27,270,1.169,2.0674,3,2.2459,-0.8499,0.9883
847,27,280,1.0578,2.1039,1,1.9814,-1.4603,0.9727
848,27,290,1.1248,2.1282,4,1.2402,-1.9336,0.9766
849,28,0,1.0504,2.9394,4,1.4353,-2.3786,0.9766
850,28,10,0.9501,1.5184,2,2.3754,-1.4765,0.9922
851,28,20,0.9479,1.9983,4,2.0008,-1.9683,0.9922
852,28,30,0.9534,2.3393,4,1.6412,-2.0053,1.0
853,28,40,0.9225,2.6508,4,2.169,-1.8752,0.9961
854,28,50,1.1855,2.1284,2,1.5434,-1.3,0.9688
855,28,60,0.9167,2.5179,4,1.4957,-2.4279,1.0
856,28,70,0.8563,1.7069,3,1.7099,-2.0233,1.0
857,28,80,1.0419,2.0005,4,1.5888,-1.807,0.9727
858,28,90,0.9679,2.3046,4,1.2785,-2.3659,0.9961
859,28,100,0.959,1.7893,1,1.7369,-2.1117,1.0
860,28,110,0.9535,2.1584,4,1.5917,-1.913,1.0
861,28,120,0.7562,2.1299,4,1.8738,-2.9757,1.0
862,28,130,1.0956,2.6368,4,1.7545,-2.0556,0.9492
863,28,140,0.9241,2.4828,4,1.7019,-2.1921,0.9922
864,28,150,1.2623,2.1105,1,1.3455,-1.47,0.9375
865,28,160,1.0339,2.7384,4,1.4349,-2.713,0.957
866,28,170,0.9348,2.4881,4,1.4103,-2.4579,1.0
867,28,180,1.0918,3.0094,4,1.7966,-1.964,0.9414
868,28,190,0.9605,1.912,3,1.8173,-2.3017,0.9805
869,28,200,0.8289,2.8483,4,1.6877,-2.5466,1.0
870,28,210,1.134,2.2223,2,1.3577,-1.8206,0.9336
871,28,220,0.9606,1.7687,2,1.8095,-1.8017,1.0
872,28,230,1.0177,2.2645,4,1.0999,-1.9256,0.9961
873,28,240,0.8492,1.7929,4,2.1396,-2.2107,1.0
874,28,250,0.9513,1.784,4,1.4905,-2.4706,0.9922
875,28,260,1.0527,1.6853,1,1.969,-1.3847,0.9805
876,28,270,0.9277,1.8195,2,2.1255,-1.6298,1.0
877,28,280,0.8677,2.582,4,1.5876,-2.9488,1.0
878,28,290,0.8601,2.6698,4,2.2972,-1.8425,0.9961
879,29,0,0.9526,2.084,4,1.7366,-1.896,0.9922
880,29,10,1.1876,2.286,2,1.4162,-1.7227,0.9648
881,29,20,1.0347,2.2786,4,1.5608,-1.897,0.9883
882,29,30,0.8838,2.0697,4,1.5525,-2.4954,1.0
883,29,40,1.0551,2.0104,1,1.8581,-1.727,0.9688
884,29,50,0.9679,2.4002,4,1.6844,-2.2268,0.9844
885,29,60,1.171,1.5494,1,1.2787,-1.9828,0.9531
886,29,70,0.8294,3.1587,4,1.5502,-2.2467,1.0
887,29,80,1.0086,1.7262,1,2.3171,-1.2996,0.9883
888,29,90,1.1053,2.0618,4,0.9856,-1.9586,0.9844
889,29,100,0.8983,2.3604,4,1.6257,-2.0151,1.0
890,29,110,0.961,2.4925,4,1.594,-2.4837,0.9922
891,29,120,0.9382,2.501,4,1.9071,-2.4444,1.0
892,29,130,1.16,2.1979,2,1.5287,-1.849,0.9609
893,29,140,1.0457,1.7317,1,1.9523,-1.8442,0.9688
894,29,150,0.8874,2.3556,4,2.4373,-1.717,0.9922
895,29,160,0.9642,1.6826,1,1.883,-2.0861,0.9766
896,29,170,0.9158,2.8627,4,1.9185,-2.1595,0.9922
897,29,180,1.0732,1.6912,2,1.5012,-1.6426,0.9844
898,29,190,0.8797,2.4368,4,2.0197,-2.3567,0.9961
899,29,200,0.9989,2.3121,4,1.3798,-2.7639,0.9844
900,29,210,0.9463,2.2078,4,1.9318,-1.9232,0.9961
901,29,220,0.8484,1.9001,4,2.3745,-1.7875,0.9961
902,29,230,0.8326,2.4817,4,1.9309,-2.1496,0.9922
903,29,240,0.8922,2.2016,4,2.15,-2.6639,0.9961
904,29,250,0.8958,2.3022,4,1.9697,-1.8982,1.0
905,29,260,1.1222,2.1203,2,1.8551,-1.4146,0.9688
906,29,270,0.8712,2.05,4,1.8663,-2.3945,0.9922
907,29,280,0.9783,2.1129,4,1.8323,-1.6406,0.9961
908,29,290,0.9511,2.7582,4,1.6335,-2.0394,0.9961
909,30,0,0.9323,2.4066,4,2.1183,-2.0248,0.9883
910,30,10,0.7474,2.5783,4,2.1071,-2.5379,1.0
911,30,20,0.8964,1.8548,4,1.9683,-2.0836,0.9961
912,30,30,0.8295,2.2506,4,1.992,-2.1864,1.0
913,30,40,0.8518,2.2215,4,1.6924,-2.4832,1.0
914,30,50,0.886,2.181,4,1.7716,-2.4418,0.9961
915,30,60,0.9017,2.8126,4,1.39,-2.4339,1.0
916,30,70,0.9211,2.0096,4,2.0937,-1.6853,0.9844
917,30,80,1.1181,1.7875,3,1.5175,-1.7427,0.9609
918,30,90,0.976,1.5728,4,1.8499,-1.5619,0.9922
919,30,100,0.8667,2.5986,4,1.6843,-2.3562,1.0
920,30,110,1.1668,2.0255,1,2.0314,-0.9015,0.9609
921,30,120,0.9756,2.2752,4,1.271,-2.4802,0.9883
922,30,130,0.9977,2.2141,4,1.84,-1.7829,0.9688
923,30,140,0.8217,2.0853,4,2.0943,-2.5279,1.0
924,30,150,1.243,2.4134,1,0.586,-2.4289,0.9766
925,30,160,0.8143,2.0281,4,2.3208,-1.9281,1.0
926,30,170,0.8412,2.1738,4,2.2279,-2.0156,1.0
927,30,180,0.998,1.9243,1,1.4303,-2.8082,0.9805
928,30,190,0.9609,1.743,2,2.1994,-1.4645,0.957
929,30,200,0.8589,1.8196,4,1.483,-2.5558,0.9922
930,30,210,0.8993,2.4519,4,1.548,-2.2882,0.9961
931,30,220,0.8267,2.1517,4,2.3591,-2.3756,1.0
932,30,230,0.9887,2.9893,4,1.2335,-2.3073,0.9883
933,30,240,1.0188,2.0748,4,1.547,-1.8457,0.9727
934,30,250,0.9244,2.3819,4,1.5516,-2.0306,1.0
935,30,260,0.9129,2.0091,4,1.6276,-2.5778,1.0
936,30,270,1.0319,2.9057,4,1.5386,-1.6031,0.9922
937,30,280,1.1349,1.7215,1,2.5402,-0.9875,0.9883
938,30,290,1.1555,2.1433,3,1.3077,-1.5243,0.9648
939,31,0,1.1757,1.9169,1,1.5175,-1.2957,0.9531
940,31,10,0.8701,2.3608,4,1.9868,-2.3023,0.9883
941,31,20,0.9066,2.2885,4,1.5803,-2.2857,1.0
942,31,30,1.0066,1.8913,3,1.7784,-1.3004,0.9961
943,31,40,0.9506,1.7932,4,1.7417,-1.7961,0.9844
944,31,50,1.0469,2.2203,4,1.8188,-1.5133,0.9844
945,31,60,0.9556,2.5949,4,1.9463,-2.2092,0.9688
946,31,70,0.8827,2.3409,4,2.0969,-2.3382,0.9961
947,31,80,1.0627,2.066,1,2.0957,-1.203,0.9844
948,31,90,0.9183,2.0696,4,1.9494,-2.0255,0.9961
949,31,100,0.8299,2.1461,4,1.663,-3.1761,0.9961
950,31,110,0.8543,1.9476,4,2.343,-1.6714,1.0
951,31,120,1.1646,1.9111,2,1.4525,-1.6552,0.957
952,31,130,1.0065,1.6289,4,1.5235,-1.8777,0.9766
953,31,140,1.2098,1.9715,2,1.5246,-1.3473,0.9531
954,31,150,0.9519,1.8392,2,2.235,-1.4803,1.0
955,31,160,1.043,2.9382,4,1.2299,-2.6543,0.9688
956,31,170,0.965,1.7777,2,1.8025,-1.6377,0.9727
957,31,180,0.8882,2.2686,4,2.0866,-2.4982,0.9883
958,31,190,0.9453,2.7023,4,2.0078,-1.8618,0.9883
959,31,200,1.0094,1.8326,3,1.7231,-1.708,0.9922
960,31,210,0.9058,2.6387,4,2.0216,-1.8373,1.0
961,31,220,0.9601,2.6072,4,1.937,-2.2542,0.9766
962,31,230,0.9793,3.4284,4,1.7066,-1.9428,0.9922
963,31,240,0.8647,2.3564,4,2.2696,-1.6709,0.9922
964,31,250,0.9569,1.9066,1,1.8887,-2.1239,0.9766
965,31,260,1.1188,1.7852,1,1.1809,-1.4193,0.9766
966,31,270,0.8508,1.7264,4,2.3987,-1.9216,0.9883
967,31,280,0.8864,2.1858,4,2.2707,-2.0797,0.9805
968,31,290,0.8125,2.3281,4,2.3885,-1.8803,1.0
969,32,0,0.7641,1.7194,4,2.4731,-2.0145,1.0
970,32,10,0.9755,2.1398,4,1.3627,-2.493,0.9922
971,32,20,1.0783,1.9876,1,1.718,-1.3355,0.9766
972,32,30,0.9582,2.1448,4,1.3399,-2.7296,0.9688
973,32,40,1.0523,2.0909,1,1.6699,-1.5614,0.9766
974,32,50,0.898,1.8312,4,2.0604,-1.9539,0.9844
975,32,60,0.8372,1.7798,4,2.0352,-2.4086,0.9922
976,32,70,0.7983,2.5254,4,1.6782,-2.4508,1.0
977,32,80,0.9527,2.2752,4,1.5614,-1.9152,0.9961
978,32,90,0.8499,3.0193,4,2.0339,-2.0399,1.0
979,32,100,1.2118,2.308,1,1.7432,-1.325,0.9336
980,32,110,0.9154,2.291,4,1.9998,-1.6659,1.0
981,32,120,1.0417,2.2566,4,1.9917,-1.6772,0.9883
982,32,130,0.9355,2.0887,4,2.0637,-1.6045,0.9922
983,32,140,0.9531,1.884,1,2.3453,-1.614,0.9766
984,32,150,1.0774,2.0727,3,1.347,-2.0668,0.9727
985,32,160,0.8008,2.6408,4,1.8437,-2.4222,1.0
986,32,170,1.0312,1.5338,3,2.4412,-1.3416,0.9922
987,32,180,0.9,1.5605,3,1.5469,-2.2366,0.9961
988,32,190,0.8341,1.8557,4,2.0468,-1.7939,0.9961
989,32,200,1.0432,2.2546,4,2.1745,-1.7477,0.9609
990,32,210,0.8408,1.8465,4,2.3254,-1.5588,1.0
991,32,220,0.967,1.9246,1,1.4701,-1.9312,0.9805
992,32,230,0.8089,1.9902,4,2.055,-1.8437,1.0
993,32,240,1.0946,2.056,2,1.3194,-1.935,0.9883
994,32,250,1.0998,1.9309,1,1.4218,-1.9641,0.9492
995,32,260,0.9151,2.2104,4,1.8371,-1.9636,0.9961
996,32,270,0.8262,2.3966,4,1.663,-3.0169,1.0
997,32,280,0.8684,2.021,4,2.1058,-2.5002,0.9922
998,32,290,0.7924,2.1299,4,1.8641,-2.4669,1.0
999,33,0,0.9934,2.1599,4,2.1112,-1.3319,0.9883
1000,33,10,0.9322,1.6424,2,1.4423,-2.2319,0.9883
1001,33,20,0.9657,2.3486,4,1.6534,-2.0589,1.0
1002,33,30,0.8185,2.4215,4,2.2325,-2.0204,0.9961
1003,33,40,0.9422,1.8444,1,1.7771,-1.6939,0.9922
1004,33,50,0.9881,2.5155,4,1.8389,-1.7897,0.9805
1005,33,60,1.021,1.7888,4,1.3732,-2.1243,0.9688
1006,33,70,1.0283,1.8748,2,1.2253,-2.0682,0.9961
1007,33,80,0.9832,2.6672,4,1.4003,-2.4372,0.9766
1008,33,90,0.896,2.2351,4,1.7939,-2.59,1.0
1009,33,100,1.0365,2.0296,1,1.6223,-1.9104,0.9805
1010,33,110,0.8021,1.9095,4,2.1104,-2.0488,1.0
1011,33,120,0.8123,2.5559,4,1.9429,-2.4121,1.0
1012,33,130,0.9578,1.5348,2,1.8329,-1.9767,0.9922
1013,33,140,0.8089,2.6367,4,1.7182,-2.8138,1.0
1014,33,150,0.9612,2.7315,4,1.3827,-1.8724,1.0
1015,33,160,1.0725,2.0897,2,1.5284,-1.6992,0.9805
1016,33,170,1.133,1.9849,1,1.9097,-1.6064,0.9648
1017,33,180,1.059,2.0764,3,1.6145,-1.8172,0.9766
1018,33,190,0.9863,3.0111,4,1.4968,-1.9843,0.9883
1019,33,200,1.0528,2.1035,3,2.0725,-1.4109,0.9531
1020,33,210,0.9812,2.123,4,1.7614,-2.4161,0.9609
1021,33,220,0.7903,1.9925,4,1.7847,-2.4301,1.0
1022,33,230,0.9743,1.8189,1,1.9612,-1.7254,0.9883
1023,33,240,0.9817,2.604,4,1.766,-1.6616,0.9766
1024,33,250,1.0522,2.7726,4,1.0971,-2.4214,0.9883
1025,33,260,0.9288,1.3678,2,2.2834,-1.5065,0.9922
1026,33,270,0.8891,2.8463,4,1.3535,-2.7897,1.0
1027,33,280,1.0566,1.9618,1,1.7914,-1.5403,0.9688
1028,33,290,0.9214,2.0102,4,1.354,-2.6135,1.0
1029,34,0,0.9271,1.7834,1,2.3921,-1.2934,0.9961
1030,34,10,0.8864,2.6674,4,2.0472,-2.7249,0.9688
1031,34,20,1.0092,1.7894,3,1.6626,-1.58,0.9922
1032,34,30,0.8932,2.1204,4,1.6027,-2.1096,0.9805
1033,34,40,0.8155,1.9799,4,2.085,-2.2946,1.0
1034,34,50,0.846,2.4649,4,1.6968,-2.1827,0.9961
1035,34,60,0.7947,1.6845,4,2.1857,-2.0201,1.0
1036,34,70,0.8914,2.1639,4,1.6923,-2.0814,1.0
1037,34,80,0.9013,2.7008,4,2.0746,-2.0047,0.9844
1038,34,90,0.908,2.3762,4,1.7553,-1.991,0.9961
1039,34,100,0.9716,2.3028,4,1.7986,-2.7565,0.9766
1040,34,110,0.9042,1.5587,2,1.3406,-2.8846,0.9922
1041,34,120,0.8555,2.3651,4,1.987,-2.6321,0.9922
1042,34,130,0.8649,2.3904,4,2.2246,-1.9861,0.9922
1043,34,140,1.0472,2.0114,1,1.4195,-2.1585,0.9609
1044,34,150,0.9487,2.1491,4,1.5416,-2.0923,1.0
1045,34,160,0.8938,1.9931,4,2.133,-1.754,0.9922
1046,34,170,0.7984,2.4894,4,2.0523,-2.3033,1.0
1047,34,180,1.0037,1.9813,2,1.2683,-1.9367,1.0
1048,34,190,0.9857,2.735,4,1.6051,-1.3596,0.9766
1049,34,200,0.9341,1.6218,1,2.1289,-1.4448,1.0
1050,34,210,0.9567,1.722,2,1.4,-2.1339,0.9922
1051,34,220,1.0015,1.9662,3,2.0482,-1.1623,0.9961
1052,34,230,0.8719,2.3991,4,1.6807,-2.8324,0.9883
1053,34,240,0.9565,2.6733,4,1.7554,-1.9896,0.9766
1054,34,250,0.9921,1.8885,1,2.1474,-1.0513,0.9961
1055,34,260,0.9382,1.8476,1,1.9692,-1.987,0.9805
1056,34,270,0.8787,2.1975,4,1.3046,-2.7514,1.0
1057,34,280,0.769,1.9255,4,1.9209,-2.1824,1.0
1058,34,290,0.9699,1.8831,3,1.9334,-1.8741,0.9766
1059,35,0,1.0551,2.5326,4,1.8315,-1.6641,0.9727
1060,35,10,0.9341,1.8642,3,2.0646,-1.8518,0.9688
1061,35,20,1.0236,2.3181,4,1.663,-1.4787,0.9727
1062,35,30,0.902,1.6713,3,2.0735,-2.4644,0.9609
1063,35,40,0.9459,2.4816,4,1.5443,-2.0971,1.0
1064,35,50,1.095,1.738,1,2.3362,-1.2234,0.957
1065,35,60,0.9723,2.5781,4,1.0484,-3.2475,0.9961
1066,35,70,0.9475,1.6973,1,1.6142,-1.9878,1.0
1067,35,80,0.887,1.716,2,1.6615,-2.4453,0.9883
1068,35,90,1.0751,2.485,4,1.104,-1.7395,0.9805
1069,35,100,1.0638,1.7103,1,1.3424,-1.8729,0.9844
1070,35,110,0.76,2.7956,4,1.8357,-2.2732,1.0
1071,35,120,0.8629,2.067,4,2.1927,-1.5491,0.9961
1072,35,130,0.8911,1.5606,1,2.0755,-1.4274,1.0
1073,35,140,1.06,2.3433,4,1.5724,-1.6201,0.9688
1074,35,150,1.0872,1.952,2,1.5737,-2.2078,0.957
1075,35,160,0.9082,2.4443,4,1.6856,-1.9547,0.9922
1076,35,170,1.102,2.1016,2,1.8172,-1.3701,0.9531
1077,35,180,0.9306,2.227,4,1.4434,-1.955,0.9961
1078,35,190,0.9749,1.7127,1,1.9828,-1.6972,0.9844
1079,35,200,0.8316,2.5215,4,1.6964,-2.1195,1.0
1080,35,210,0.8011,2.5931,4,1.5447,-3.1746,1.0
1081,35,220,0.9177,2.8448,4,2.0475,-1.6336,0.9922
1082,35,230,0.6757,1.8795,4,2.475,-2.8101,1.0
1083,35,240,0.8078,2.3081,4,1.6187,-2.8341,0.9961
1084,35,250,0.9252,1.8024,4,1.613,-2.2515,0.9883
1085,35,260,0.9329,2.2274,4,1.7644,-2.2217,0.9727
1086,35,270,0.9331,1.5989,1,2.1708,-1.8606,1.0
1087,35,280,0.8733,2.1781,4,1.5778,-2.6378,0.9883
1088,35,290,0.9001,1.7999,1,2.3519,-1.6746,0.9961
1089,36,0,0.8154,2.2589,4,1.361,-2.4491,1.0
1090,36,10,0.9376,1.5736,4,2.3764,-1.1829,1.0
1091,36,20,0.8599,2.9704,4,1.702,-2.2153,1.0
1092,36,30,0.762,2.149,4,2.0555,-2.3075,1.0
1093,36,40,0.8581,2.2098,4,2.4497,-1.6431,0.9922
1094,36,50,0.9997,2.9519,4,1.4028,-2.0232,0.9844
1095,36,60,0.947,2.7698,4,1.9396,-1.6862,0.9727
1096,36,70,0.8591,1.6196,2,1.9366,-2.4101,1.0
1097,36,80,0.8849,2.4227,4,1.5469,-2.2943,0.9922
1098,36,90,0.8173,2.3947,4,2.0186,-1.8282,1.0
1099,36,100,0.7616,2.7713,4,1.9829,-2.4132,1.0
1100,36,110,0.7651,2.0036,4,1.6359,-2.5613,1.0
1101,36,120,0.9123,2.0657,4,1.5823,-1.8832,1.0
1102,36,130,1.0209,2.0319,1,1.9417,-1.519,0.9961
1103,36,140,0.8794,2.5293,4,1.6298,-1.8319,1.0
1104,36,150,0.9221,1.7078,1,1.5351,-2.3555,1.0
1105,36,160,1.0223,1.7536,2,1.6081,-1.6081,0.9961
1106,36,170,0.9437,2.033,4,1.6382,-1.9227,0.9883
1107,36,180,0.9505,2.3566,4,1.846,-1.8799,0.9844
1108,36,190,0.8778,2.6607,4,2.1067,-1.7359,1.0
1109,36,200,0.7629,2.8292,4,1.897,-2.3553,1.0
1110,36,210,1.107,1.5673,1,1.8416,-1.3847,0.957
1111,36,220,0.9983,1.786,2,1.3856,-2.0289,0.9727
1112,36,230,1.0842,1.9846,3,1.3673,-1.3915,0.9727
1113,36,240,0.8246,2.0239,4,1.839,-2.2873,1.0
1114,36,250,0.9335,1.642,4,1.6284,-2.619,0.9883
1115,36,260,1.0293,1.3006,1,1.8542,-1.8295,0.9844
1116,36,270,0.8774,2.3605,4,2.1689,-1.8269,0.9961
1117,36,280,1.1725,1.6709,1,1.8185,-0.9699,0.9414
1118,36,290,1.0117,2.0257,4,1.3592,-1.8229,0.9883
1119,37,0,1.0284,1.9249,3,1.3123,-2.0212,0.9922
1120,37,10,0.9347,2.2275,4,1.7972,-1.816,0.9844
1121,37,20,0.773,1.692,4,1.8156,-2.608,1.0
1122,37,30,0.8878,2.2133,4,2.3755,-1.154,1.0
1123,37,40,0.788,2.5532,4,2.082,-2.2499,1.0
1124,37,50,0.9791,2.1359,4,1.4384,-1.9889,0.9883
1125,37,60,0.7755,1.909,4,1.9611,-2.7599,0.9961
1126,37,70,0.805,2.6385,4,1.7671,-2.4133,0.9766
1127,37,80,0.9795,2.0109,4,1.8836,-1.8093,0.9688
1128,37,90,0.855,2.7525,4,1.7373,-2.4803,1.0
1129,37,100,0.9423,2.0726,4,1.2679,-2.3688,0.9922
1130,37,110,0.9086,2.0567,4,2.4502,-1.7345,0.9922
1131,37,120,0.7844,2.6793,4,1.9687,-2.0866,1.0
1132,37,130,0.9616,2.0586,4,1.5095,-1.9647,0.9922
1133,37,140,1.0675,2.0999,2,1.6838,-1.4257,0.9531
1134,37,150,0.9369,2.1823,4,1.349,-2.4332,0.9961
1135,37,160,0.8473,1.6185,3,1.7188,-1.5068,1.0
1136,37,170,0.8348,2.2233,4,1.5793,-2.1492,0.9961
1137,37,180,0.7565,2.5028,4,1.9003,-2.2129,1.0
1138,37,190,1.0858,2.1242,1,1.5737,-1.6126,0.9531
1139,37,200,0.8879,1.8702,4,1.9496,-1.8917,0.9805
1140,37,210,0.9634,1.8473,2,2.0297,-1.5758,0.9805
1141,37,220,0.8649,2.3099,4,1.5157,-2.1981,1.0
1142,37,230,0.9157,1.8051,3,1.7396,-2.0738,1.0
1143,37,240,0.8839,1.734,1,1.6487,-2.144,0.9883
1144,37,250,0.9813,1.8897,1,1.9964,-1.5178,0.9648
1145,37,260,1.0295,2.0117,1,1.2199,-2.3785,0.9531
1146,37,270,0.8391,1.6733,1,2.0834,-2.3254,0.9922
1147,37,280,0.8562,1.627,1,1.9792,-1.7938,1.0
1148,37,290,1.0039,2.457,4,1.4622,-1.9052,0.9727
1149,38,0,0.813,2.8609,4,2.0442,-2.2509,1.0
1150,38,10,0.9121,2.332,4,1.8533,-1.7996,0.9961
1151,38,20,0.7041,2.6443,4,2.2931,-2.5683,1.0
1152,38,30,0.906,1.9976,4,1.6947,-1.8783,0.9688
1153,38,40,0.8884,2.0657,4,1.5431,-2.1976,0.9805
1154,38,50,0.8969,1.7639,2,2.0652,-2.2636,0.9844
1155,38,60,0.897,1.9988,4,1.6502,-1.7028,0.9922
1156,38,70,0.8443,2.3395,4,1.9161,-1.7202,0.9961
1157,38,80,0.8471,1.5208,1,1.7591,-2.3763,1.0
1158,38,90,0.9367,2.3431,4,1.8331,-1.6892,0.9922
1159,38,100,0.788,1.8638,4,1.6548,-2.4547,1.0
1160,38,110,0.9385,1.9974,4,1.3088,-2.6465,0.9844
1161,38,120,0.8825,2.0998,4,1.724,-1.9396,0.9961
1162,38,130,0.8744,1.6856,1,1.9122,-1.7973,1.0
1163,38,140,0.8049,3.0433,4,1.7778,-2.4127,0.9922
1164,38,150,0.7752,1.9669,4,2.2211,-2.2599,0.9844
1165,38,160,0.712,2.2171,4,2.3255,-2.3695,1.0
1166,38,170,0.9306,2.7219,4,1.9444,-1.5484,0.9727
1167,38,180,0.849,1.6228,2,1.6461,-2.3459,1.0
1168,38,190,0.7448,1.7234,4,2.4651,-1.9456,1.0
1169,38,200,0.9371,2.2391,4,1.1274,-2.0956,0.9961
1170,38,210,0.9194,2.3197,4,1.9855,-1.4711,0.9883
1171,38,220,0.9796,2.1806,4,1.8164,-1.7288,1.0
1172,38,230,0.8244,2.9988,4,2.0659,-1.866,0.9883
1173,38,240,0.9061,1.606,1,1.8524,-2.0748,0.9727
1174,38,250,0.9788,2.0063,4,1.7613,-1.9636,0.9844
1175,38,260,0.9041,1.3414,2,2.3109,-1.4385,0.9922
1176,38,270,1.031,1.8404,1,1.3233,-2.0049,0.9609
1177,38,280,0.8653,1.6846,4,1.8821,-1.8109,0.9961
1178,38,290,0.8541,1.5931,2,1.8778,-1.7542,0.9922
1179,39,0,0.8942,2.3089,4,1.9723,-1.9045,1.0
